T          	Er(t)      	Ephi(t)    	Ez(t)      	Hr(t)      	Hphi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    	Jz(t)      
15.1812    	-2.22392e-011	1.70704e-011	9.61004e-019	1.23746e-018	2.08741e-018	-5.15193e-012	-0.00210277	-0.000620976	2.18751e-010	
15.225     	-2.2325e-011	1.74522e-011	6.03271e-019	1.26421e-018	1.916e-018 	-4.26049e-012	-0.00205282	-0.00063879	2.15935e-010	
15.2687    	-2.23961e-011	1.73284e-011	4.37147e-019	1.26608e-018	1.57925e-018	-3.45101e-012	-0.00200322	-0.000653005	2.11386e-010	
15.3125    	-2.24536e-011	1.67363e-011	6.07672e-019	1.25033e-018	1.41646e-018	-3.17526e-012	-0.00195391	-0.000665374	2.05176e-010	
15.3562    	-2.25065e-011	1.61876e-011	9.19594e-019	1.24167e-018	1.59003e-018	-3.35006e-012	-0.00190483	-0.000678984	1.99127e-010	
15.4       	-2.25623e-011	1.61484e-011	1.03539e-018	1.25721e-018	1.9214e-018	-3.44424e-012	-0.00185593	-0.000695109	1.94942e-010	
15.4437    	-2.26197e-011	1.65688e-011	8.1683e-019	1.28921e-018	2.07244e-018	-3.01715e-012	-0.00180726	-0.000711927	1.9246e-010	
15.4875    	-2.267e-011	1.69362e-011	4.64378e-019	1.31301e-018	1.88792e-018	-2.16297e-012	-0.00175888	-0.000726412	1.89828e-010	
15.5312    	-2.27061e-011	1.67955e-011	3.13884e-019	1.31208e-018	1.55235e-018	-1.41264e-012	-0.00171082	-0.000737447	1.85401e-010	
15.575     	-2.27296e-011	1.62083e-011	4.96646e-019	1.29469e-018	1.40253e-018	-1.19556e-012	-0.00166303	-0.000746964	1.79423e-010	
15.6187    	-2.27495e-011	1.56879e-011	8.06973e-019	1.2854e-018	1.58639e-018	-1.40666e-012	-0.00161544	-0.000757963	1.73775e-010	
15.6625    	-2.2773e-011	1.56781e-011	9.1085e-019	1.30015e-018	1.91353e-018	-1.51538e-012	-0.00156804	-0.000771455	1.70042e-010	
15.7062    	-2.27982e-011	1.61049e-011	6.84049e-019	1.33021e-018	2.04865e-018	-1.10369e-012	-0.00152085	-0.000785446	1.67898e-010	
15.75      	-2.28166e-011	1.64543e-011	3.37427e-019	1.3511e-018	1.8513e-018	-2.87502e-013	-0.00147396	-0.000797008	1.65438e-010	
15.7937    	-2.28214e-011	1.62938e-011	2.02993e-019	1.34747e-018	1.51773e-018	4.03286e-013	-0.00142739	-0.000805284	1.61136e-010	
15.8375    	-2.28147e-011	1.57092e-011	3.97769e-019	1.32855e-018	1.38156e-018	5.62158e-013	-0.00138108	-0.000812364	1.55402e-010	
15.8812    	-2.28053e-011	1.52149e-011	7.05767e-019	1.31871e-018	1.57567e-018	3.15861e-013	-0.00133498	-0.000821142	1.50158e-010	
15.925     	-2.28001e-011	1.52317e-011	7.97143e-019	1.33272e-018	1.89803e-018	1.93514e-013	-0.00128907	-0.000832366	1.46869e-010	
15.9687    	-2.27968e-011	1.56617e-011	5.6219e-019	1.36089e-018	2.01691e-018	5.90036e-013	-0.0012434 	-0.000843894	1.45044e-010	
16.0125    	-2.2787e-011	1.59905e-011	2.21959e-019	1.37896e-018	1.80713e-018	1.36802e-012	-0.00119804	-0.00085291	1.42742e-010	
16.0562    	-2.27642e-011	1.58088e-011	1.03932e-019	1.37275e-018	1.47648e-018	1.99946e-012	-0.00115301	-0.000858814	1.38564e-010	
16.1       	-2.27309e-011	1.52262e-011	3.10367e-019	1.35246e-018	1.35461e-018	2.10131e-012	-0.00110827	-0.000863835	1.33081e-010	
16.1437    	-2.26959e-011	1.47572e-011	6.15198e-019	1.34221e-018	1.55889e-018	1.82176e-012	-0.00106375	-0.000870743	1.28243e-010	
16.1875    	-2.26655e-011	1.47989e-011	6.93463e-019	1.35559e-018	1.87592e-018	1.68767e-012	-0.00101945	-0.000880027	1.25384e-010	
16.2312    	-2.26374e-011	1.523e-011 	4.50444e-019	1.38194e-018	1.97831e-018	2.07029e-012	-0.00097542	-0.000889416	1.23856e-010	
16.275     	-2.26029e-011	1.55364e-011	1.17134e-019	1.39729e-018	1.75664e-018	2.81099e-012	-0.000931735	-0.000896221	1.21696e-010	
16.3187    	-2.2556e-011	1.5333e-011	1.57764e-020	1.38866e-018	1.42988e-018	3.38447e-012	-0.000888406	-0.000900096	1.17641e-010	
16.3625    	-2.24996e-011	1.47525e-011	2.33427e-019	1.36718e-018	1.32294e-018	3.43167e-012	-0.000845386	-0.000903386	1.12414e-010	
16.4062    	-2.24424e-011	1.43085e-011	5.34232e-019	1.35667e-018	1.53724e-018	3.12185e-012	-0.000802621	-0.000908721	1.0798e-010	
16.45      	-2.23904e-011	1.43738e-011	5.98832e-019	1.36951e-018	1.84834e-018	2.97872e-012	-0.000760113	-0.000916339	1.05534e-010	
16.4937    	-2.23407e-011	1.48043e-011	3.4791e-019	1.39412e-018	1.93403e-018	3.3493e-012	-0.00071792	-0.000923858	1.04278e-010	
16.5375    	-2.22849e-011	1.50872e-011	2.20801e-020	1.40686e-018	1.70102e-018	4.05409e-012	-0.000676107	-0.000928736	1.02244e-010	
16.5812    	-2.22173e-011	1.48622e-011	-6.23808e-020	1.39598e-018	1.37909e-018	4.57136e-012	-0.000634683	-0.000930873	9.83083e-011	
16.625     	-2.21412e-011	1.42846e-011	1.66002e-019	1.3735e-018	1.28763e-018	4.56653e-012	-0.000593602	-0.000932709	9.33398e-011	
16.6687    	-2.2065e-011	1.3866e-011	4.61944e-019	1.3629e-018	1.5117e-018	4.22956e-012	-0.000552812	-0.000936721	8.93038e-011	
16.7125    	-2.19946e-011	1.39546e-011	5.12418e-019	1.37531e-018	1.81628e-018	4.08023e-012	-0.000512321	-0.000942899	8.72504e-011	
16.7563    	-2.19265e-011	1.43835e-011	2.53856e-019	1.39829e-018	1.88508e-018	4.44096e-012	-0.000472189	-0.000948777	8.62418e-011	
16.8       	-2.18525e-011	1.46427e-011	-6.39108e-020	1.40856e-018	1.64134e-018	5.11183e-012	-0.00043248	-0.000951969	8.43166e-011	
16.8438    	-2.17673e-011	1.43966e-011	-1.31308e-019	1.39561e-018	1.3252e-018	5.57555e-012	-0.000393196	-0.000952612	8.0498e-011	
16.8875    	-2.16744e-011	1.3823e-011	1.07241e-019	1.37233e-018	1.24967e-018	5.52227e-012	-0.000354289	-0.000953219	7.57896e-011	
16.9312    	-2.15824e-011	1.34304e-011	3.97463e-019	1.36179e-018	1.48317e-018	5.162e-012 	-0.000315711	-0.000956103	7.21436e-011	
16.975     	-2.14963e-011	1.35417e-011	4.3341e-019	1.37388e-018	1.78057e-018	5.00963e-012	-0.000277475	-0.000961019	7.04617e-011	
17.0187    	-2.14128e-011	1.39685e-011	1.67549e-019	1.39533e-018	1.83237e-018	5.36268e-012	-0.000239643	-0.000965434	6.96751e-011	
17.0625    	-2.13235e-011	1.42041e-011	-1.41543e-019	1.40327e-018	1.57859e-018	6.00151e-012	-0.000202274	-0.00096713	6.78428e-011	
17.1062    	-2.12234e-011	1.39383e-011	-1.91749e-019	1.38845e-018	1.26919e-018	6.41425e-012	-0.000165365	-0.000966475	6.41382e-011	
17.15      	-2.11165e-011	1.33703e-011	5.63463e-020	1.36457e-018	1.21e-018  	6.31615e-012	-0.000128866	-0.000966034	5.96906e-011	
17.1937    	-2.10113e-011	1.30046e-011	3.39984e-019	1.35425e-018	1.4525e-018	5.9366e-012	-9.27329e-005	-0.000967944	5.64254e-011	
17.2375    	-2.09123e-011	1.31386e-011	3.61056e-019	1.36612e-018	1.74206e-018	5.78457e-012	-5.69816e-005	-0.000971735	5.50927e-011	
17.2812    	-2.08159e-011	1.35625e-011	8.82988e-020	1.38612e-018	1.77675e-018	6.13232e-012	-2.16759e-005	-0.000974829	5.45031e-011	
17.325     	-2.07137e-011	1.37746e-011	-2.11497e-019	1.39187e-018	1.51363e-018	6.74119e-012	1.31317e-005	-0.000975188	5.27489e-011	
17.3687    	-2.06014e-011	1.34903e-011	-2.44429e-019	1.37537e-018	1.21188e-018	7.10572e-012	4.74479e-005	-0.000973397	4.91558e-011	
17.4125    	-2.04829e-011	1.29296e-011	1.25607e-020	1.35107e-018	1.16933e-018	6.96646e-012	8.1326e-005	-0.000972055	4.49689e-011	
17.4562    	-2.03668e-011	1.25916e-011	2.88792e-019	1.34111e-018	1.42032e-018	6.57141e-012	0.000114806	-0.000973112	4.20741e-011	
17.5       	-2.02573e-011	1.2748e-011	2.94748e-019	1.35286e-018	1.70135e-018	6.4226e-012	0.000147869	-0.000975887	4.10679e-011	
17.5437    	-2.01503e-011	1.31688e-011	1.56018e-020	1.37151e-018	1.71887e-018	6.76685e-012	0.000180451	-0.000977776	4.06511e-011	
17.5875    	-2.00375e-011	1.33581e-011	-2.74242e-019	1.37521e-018	1.44716e-018	7.34735e-012	0.000212506	-0.000976929	3.89613e-011	
17.6313    	-1.9915e-011	1.30571e-011	-2.89853e-019	1.35723e-018	1.15394e-018	7.66615e-012	0.000244045	-0.000974137	3.54782e-011	
17.675     	-1.97872e-011	1.25057e-011	-2.46741e-020	1.33271e-018	1.12823e-018	7.48943e-012	0.000275123	-0.000972013	3.15513e-011	
17.7188    	-1.96624e-011	1.21964e-011	2.4332e-019	1.32325e-018	1.38711e-018	7.08292e-012	0.000305779	-0.000972318	2.90153e-011	
17.7625    	-1.95444e-011	1.23748e-011	2.33963e-019	1.33494e-018	1.65887e-018	6.94054e-012	0.000335988	-0.000974166	2.83128e-011	
17.8062    	-1.94287e-011	1.27917e-011	-5.102e-020	1.35232e-018	1.6592e-018	7.28339e-012	0.00036569 	-0.00097495	2.80458e-011	
17.85      	-1.93073e-011	1.29582e-011	-3.30261e-019	1.35409e-018	1.37969e-018	7.83732e-012	0.000394841	-0.000973011	2.64086e-011	
17.8937    	-1.91767e-011	1.26419e-011	-3.28554e-019	1.33479e-018	1.09587e-018	8.11295e-012	0.000423461	-0.000969335	2.30349e-011	
17.9375    	-1.90415e-011	1.21012e-011	-5.59244e-020	1.31022e-018	1.08715e-018	7.90222e-012	0.000451606	-0.000966532	1.93674e-011	
17.9813    	-1.89098e-011	1.18211e-011	2.03033e-019	1.30136e-018	1.35326e-018	7.48768e-012	0.00047931 	-0.000966164	1.71783e-011	
18.025     	-1.8785e-011	1.20209e-011	1.78251e-019	1.31307e-018	1.61505e-018	7.35412e-012	0.000506547	-0.000967161	1.67569e-011	
18.0687    	-1.86624e-011	1.24331e-011	-1.11945e-019	1.32922e-018	1.59823e-018	7.69675e-012	0.000533257	-0.000966927	1.66177e-011	
18.1125    	-1.85341e-011	1.25771e-011	-3.79923e-019	1.32918e-018	1.31174e-018	8.22502e-012	0.000559404	-0.000964001	1.50227e-011	
18.1562    	-1.8397e-011	1.22469e-011	-3.60946e-019	1.30873e-018	1.03818e-018	8.45929e-012	0.000585011	-0.00095955	1.17582e-011	
18.2       	-1.82561e-011	1.17187e-011	-8.16499e-020	1.28428e-018	1.04651e-018	8.21747e-012	0.000610137	-0.00095616	8.34861e-012	
18.2437    	-1.81191e-011	1.14685e-011	1.67476e-019	1.27614e-018	1.31912e-018	7.79808e-012	0.000634812	-0.000955196	6.49363e-012	
18.2875    	-1.79891e-011	1.1689e-011	1.27199e-019	1.2879e-018	1.57018e-018	7.67565e-012	0.000659008	-0.000955412	6.33088e-012	
18.3312    	-1.78612e-011	1.20956e-011	-1.67549e-019	1.30288e-018	1.53626e-018	8.01933e-012	0.000682666	-0.000954242	6.29898e-012	
18.375     	-1.77276e-011	1.2217e-011	-4.23612e-019	1.30112e-018	1.24362e-018	8.52308e-012	0.000705757	-0.000950429	4.73729e-012	
18.4187    	-1.75855e-011	1.1874e-011	-3.87445e-019	1.27967e-018	9.81107e-019	8.71794e-012	0.000728309	-0.0009453 	1.58259e-012	
18.4625    	-1.74402e-011	1.13594e-011	-1.02265e-019	1.25547e-018	1.00649e-018	8.44786e-012	0.00075038 	-0.000941407	-1.57088e-012	
18.5063    	-1.72994e-011	1.11393e-011	1.36291e-019	1.24812e-018	1.28484e-018	8.02638e-012	0.000771999	-0.000939911	-3.10502e-012	
18.55      	-1.71656e-011	1.13797e-011	8.05329e-020	1.25997e-018	1.5245e-018	7.91682e-012	0.000793134	-0.00093941	-3.03139e-012	
18.5938    	-1.70337e-011	1.17796e-011	-2.1807e-019	1.27382e-018	1.47359e-018	8.26229e-012	0.000813731	-0.000937385	-2.97532e-012	
18.6375    	-1.6896e-011	1.18785e-011	-4.61607e-019	1.27045e-018	1.17565e-018	8.74221e-012	0.000833763	-0.000932779	-4.51141e-012	
18.6812    	-1.67503e-011	1.15237e-011	-4.08415e-019	1.24814e-018	9.24959e-019	8.8993e-012	0.000853265	-0.000927072	-7.55539e-012	
18.725     	-1.6602e-011	1.10238e-011	-1.1819e-019	1.22431e-018	9.67319e-019	8.60353e-012	0.000872296	-0.00092276	-1.04548e-011	
18.7687    	-1.64586e-011	1.08337e-011	1.09077e-019	1.21782e-018	1.25061e-018	8.18241e-012	0.000890879	-0.000920801	-1.16817e-011	
18.8125    	-1.63222e-011	1.10927e-011	3.79106e-020	1.22978e-018	1.47819e-018	8.08712e-012	0.000908984	-0.00091965	-1.13931e-011	
18.8563    	-1.61874e-011	1.14848e-011	-2.63812e-019	1.24252e-018	1.41049e-018	8.43481e-012	0.000926555	-0.000916851	-1.12668e-011	
18.9       	-1.60468e-011	1.15611e-011	-4.94237e-019	1.23762e-018	1.10815e-018	8.89145e-012	0.000943574	-0.000911548	-1.27835e-011	
18.9437    	-1.58986e-011	1.11954e-011	-4.24241e-019	1.21456e-018	8.69994e-019	9.01237e-012	0.000960079	-0.000905357	-1.57155e-011	
18.9875    	-1.57484e-011	1.07109e-011	-1.29837e-019	1.19122e-018	9.29168e-019	8.69335e-012	0.000976128	-0.000900705	-1.83637e-011	
19.0312    	-1.56035e-011	1.05503e-011	8.54611e-020	1.18562e-018	1.21655e-018	8.27477e-012	0.000991742	-0.000898347	-1.92975e-011	
19.075     	-1.54656e-011	1.08266e-011	-9.62378e-022	1.19768e-018	1.43141e-018	8.19466e-012	0.00100689 	-0.000896613	-1.88152e-011	
19.1187    	-1.5329e-011	1.12097e-011	-3.05023e-019	1.20935e-018	1.34716e-018	8.54446e-012	0.00102151 	-0.00089312	-1.86355e-011	
19.1625    	-1.51866e-011	1.12635e-011	-5.21767e-019	1.203e-018 	1.04134e-018	8.97792e-012	0.0010356  	-0.000887217	-2.01382e-011	
19.2062    	-1.5037e-011	1.08882e-011	-4.35245e-019	1.17934e-018	8.16392e-019	9.064e-012 	0.00104921 	-0.000880637	-2.29568e-011	
19.25      	-1.48859e-011	1.04201e-011	-1.37554e-019	1.15659e-018	8.92146e-019	8.72417e-012	0.00106237 	-0.000875726	-2.5357e-011	
19.2937    	-1.47405e-011	1.02887e-011	6.51272e-020	1.15193e-018	1.18272e-018	8.31041e-012	0.00107512 	-0.000873038	-2.6012e-011	
19.3375    	-1.4602e-011	1.05807e-011	-3.63435e-020	1.16408e-018	1.38423e-018	8.24665e-012	0.00108742 	-0.00087079	-2.53564e-011	
19.3813    	-1.44646e-011	1.09533e-011	-3.41934e-019	1.17468e-018	1.28374e-018	8.59871e-012	0.00109921 	-0.000866688	-2.51384e-011	
19.425     	-1.43213e-011	1.09843e-011	-5.44464e-019	1.16696e-018	9.75395e-019	9.00923e-012	0.0011105  	-0.000860277	-2.66314e-011	
19.4688    	-1.41711e-011	1.06001e-011	-4.41752e-019	1.1428e-018	7.64312e-019	9.06173e-012	0.00112133 	-0.000853399	-2.93352e-011	
19.5125    	-1.40201e-011	1.01489e-011	-1.41692e-019	1.12072e-018	8.56371e-019	8.70304e-012	0.00113174 	-0.000848302	-3.14914e-011	
19.5562    	-1.3875e-011	1.00461e-011	4.77566e-020	1.11702e-018	1.14926e-018	8.29565e-012	0.00114176 	-0.000845346	-3.18825e-011	
19.6       	-1.37368e-011	1.03521e-011	-6.84943e-020	1.12925e-018	1.33685e-018	8.24847e-012	0.00115136 	-0.000842649	-3.10735e-011	
19.6437    	-1.35993e-011	1.07132e-011	-3.74787e-019	1.13879e-018	1.22049e-018	8.60218e-012	0.00116047 	-0.000838017	-3.08314e-011	
19.6875    	-1.34559e-011	1.07216e-011	-5.62614e-019	1.12978e-018	9.10566e-019	8.9896e-012	0.00116911 	-0.00083119	-3.23181e-011	
19.7312    	-1.33061e-011	1.03295e-011	-4.44123e-019	1.10524e-018	7.13937e-019	9.00975e-012	0.00117731 	-0.0008241 	-3.49059e-011	
19.775     	-1.3156e-011	9.8959e-012	-1.42647e-019	1.08391e-018	8.21924e-019	8.63449e-012	0.00118514 	-0.00081889	-3.68229e-011	
19.8187    	-1.3012e-011	9.82077e-012	3.29888e-020	1.08117e-018	1.11616e-018	8.23545e-012	0.0011926  	-0.000815729	-3.69652e-011	
19.8625    	-1.28748e-011	1.01391e-011	-9.77054e-020	1.09346e-018	1.28928e-018	8.20556e-012	0.00119966 	-0.00081265	-3.60224e-011	
19.9062    	-1.2738e-011	1.0487e-011	-4.03823e-019	1.10194e-018	1.15747e-018	8.56055e-012	0.00120626 	-0.00080757	-3.57695e-011	
19.95      	-1.25953e-011	1.04726e-011	-5.76451e-019	1.0917e-018	8.46971e-019	8.92468e-012	0.00121242 	-0.000800417	-3.72528e-011	
