r          	Er(r)      	Ephi(r)    	Ez(r)      	Hr(r)      	Hphi(r)    	Hz(r)      	Jr(r)      	Jphi(r)    	Jz(r)      
8.01501e-14	8.80368e-13	-2.69476e-20	11.88      	3.52573e-20	3.84018e-20	6.49715e-13	0          	0          	0          
7.54535e-14	8.75706e-13	-2.88421e-20	11.94      	3.52324e-20	3.06785e-20	6.51957e-13	0          	0          	0          
7.04617e-14	8.73309e-13	-2.72818e-20	12         	3.53485e-20	3.83743e-20	6.48459e-13	0          	0          	0          
6.61498e-14	8.68342e-13	-2.84051e-20	12.06      	3.53302e-20	3.09535e-20	6.50312e-13	0          	0          	0          
6.13806e-14	8.66286e-13	-2.75896e-20	12.12      	3.54452e-20	3.82727e-20	6.4724e-13 	0          	0          	0          
5.65582e-14	8.61151e-13	-2.79611e-20	12.18      	3.54108e-20	3.12392e-20	6.48651e-13	0          	0          	0          
5.23371e-14	8.59588e-13	-2.79459e-20	12.24      	3.55325e-20	3.8187e-20 	6.46086e-13	0          	0          	0          
4.78383e-14	8.53969e-13	-2.7484e-20	12.3       	3.54682e-20	3.15466e-20	6.46998e-13	0          	0          	0          
4.3479e-14 	8.53107e-13	-2.82711e-20	12.36      	3.56547e-20	3.80667e-20	6.44764e-13	0          	0          	0          
3.91173e-14	8.4728e-13 	-2.70132e-20	12.42      	3.55507e-20	3.1853e-20 	6.45497e-13	0          	0          	0          
3.47956e-14	8.46838e-13	-2.86156e-20	12.48      	3.57292e-20	3.79123e-20	6.43762e-13	0          	0          	0          
3.05863e-14	8.40683e-13	-2.65665e-20	12.54      	3.5644e-20 	3.21947e-20	6.44212e-13	0          	0          	0          
2.66913e-14	8.40612e-13	-2.90014e-20	12.6       	3.58092e-20	3.773e-20  	6.42735e-13	0          	0          	0          
2.24204e-14	8.34346e-13	-2.60583e-20	12.66      	3.57052e-20	3.26308e-20	6.42566e-13	0          	0          	0          
1.84545e-14	8.34897e-13	-2.93863e-20	12.72      	3.58978e-20	3.74659e-20	6.41711e-13	0          	0          	0          
1.43874e-14	8.28279e-13	-2.56088e-20	12.78      	3.57862e-20	3.31073e-20	6.4128e-13 	0          	0          	0          
1.04794e-14	8.29038e-13	-2.9721e-20	12.84      	3.59904e-20	3.71479e-20	6.40792e-13	0          	0          	0          
6.46801e-15	8.22419e-13	-2.51778e-20	12.9       	3.58637e-20	3.36268e-20	6.39795e-13	0          	0          	0          
2.72806e-15	8.23385e-13	-3.00001e-20	12.96      	3.60733e-20	3.67813e-20	6.39971e-13	0          	0          	0          
-1.02922e-15	8.166e-13  	-2.48017e-20	13.02      	3.59412e-20	3.41481e-20	6.38335e-13	0          	0          	0          
-4.86963e-15	8.17962e-13	-3.02683e-20	13.08      	3.61541e-20	3.64792e-20	6.3882e-13 	0          	0          	0          
-8.6423e-15	8.11058e-13	-2.44347e-20	13.14      	3.60303e-20	3.46345e-20	6.3706e-13 	0          	0          	0          
-1.20738e-14	8.12538e-13	-3.05612e-20	13.2       	3.62429e-20	3.61096e-20	6.38064e-13	0          	0          	0          
-1.56697e-14	8.05692e-13	-2.40801e-20	13.26      	3.60887e-20	3.5237e-20 	6.3581e-13 	0          	0          	0          
-1.93495e-14	8.07293e-13	-3.07627e-20	13.32      	3.63076e-20	3.56501e-20	6.37453e-13	0          	0          	0          
-2.26297e-14	8.00626e-13	-2.38168e-20	13.38      	3.61804e-20	3.58404e-20	6.34612e-13	0          	0          	0          
-2.60953e-14	8.02241e-13	-3.09195e-20	13.44      	3.63998e-20	3.52504e-20	6.36646e-13	0          	0          	0          
-2.95662e-14	7.95576e-13	-2.35679e-20	13.5       	3.62662e-20	3.64122e-20	6.33247e-13	0          	0          	0          
-3.31634e-14	7.97321e-13	-3.10478e-20	13.56      	3.64749e-20	3.48267e-20	6.35784e-13	0          	0          	0          
-3.64625e-14	7.90647e-13	-2.34393e-20	13.62      	3.63232e-20	3.7005e-20 	6.32154e-13	0          	0          	0          
-3.9599e-14	7.92136e-13	-3.10479e-20	13.68      	3.65358e-20	3.44176e-20	6.34987e-13	0          	0          	0          
-4.28672e-14	7.86019e-13	-2.33617e-20	13.74      	3.64102e-20	3.75528e-20	6.30957e-13	0          	0          	0          
-4.60588e-14	7.87511e-13	-3.10072e-20	13.8       	3.65911e-20	3.40705e-20	6.34223e-13	0          	0          	0          
-4.92066e-14	7.81539e-13	-2.33401e-20	13.86      	3.64872e-20	3.8043e-20 	6.3007e-13 	0          	0          	0          
-5.26672e-14	7.82864e-13	-3.09051e-20	13.92      	3.66794e-20	3.37199e-20	6.3327e-13 	0          	0          	0          
-5.56487e-14	7.77483e-13	-2.34026e-20	13.98      	3.65786e-20	3.85596e-20	6.29085e-13	0          	0          	0          
-5.86939e-14	7.78043e-13	-3.07448e-20	14.04      	3.67262e-20	3.33599e-20	6.32554e-13	0          	0          	0          
-6.17858e-14	7.73245e-13	-2.35176e-20	14.1       	3.66621e-20	3.90816e-20	6.2787e-13 	0          	0          	0          
-6.48976e-14	7.73518e-13	-3.05129e-20	14.16      	3.67881e-20	3.3041e-20 	6.3177e-13 	0          	0          	0          
-6.77287e-14	7.69061e-13	-2.37256e-20	14.22      	3.67304e-20	3.95014e-20	6.26932e-13	0          	0          	0          
-7.05812e-14	7.69167e-13	-3.01508e-20	14.28      	3.6843e-20 	3.2838e-20 	6.30776e-13	0          	0          	0          
-7.34442e-14	7.65345e-13	-2.40554e-20	14.34      	3.68125e-20	3.9795e-20 	6.26337e-13	0          	0          	0          
-7.64968e-14	7.64686e-13	-2.9735e-20	14.4       	3.69152e-20	3.27038e-20	6.3002e-13 	0          	0          	0          
-7.92571e-14	7.61646e-13	-2.44209e-20	14.46      	3.69013e-20	4.00656e-20	6.25501e-13	0          	0          	0          
-8.22935e-14	7.60462e-13	-2.92599e-20	14.52      	3.69586e-20	3.26338e-20	6.29081e-13	0          	0          	0          
-8.4859e-14	7.58029e-13	-2.48689e-20	14.58      	3.69818e-20	4.02194e-20	6.24775e-13	0          	0          	0          
-8.76844e-14	7.56262e-13	-2.87271e-20	14.64      	3.70122e-20	3.26687e-20	6.28148e-13	0          	0          	0          
-9.02287e-14	7.54385e-13	-2.53523e-20	14.7       	3.70626e-20	4.02852e-20	6.24189e-13	0          	0          	0          
-9.30639e-14	7.52102e-13	-2.81097e-20	14.76      	3.70756e-20	3.27814e-20	6.27133e-13	0          	0          	0          
-9.57939e-14	7.51062e-13	-2.59293e-20	14.82      	3.71566e-20	4.025e-20  	6.23711e-13	0          	0          	0          
-9.83013e-14	7.47991e-13	-2.7467e-20	14.88      	3.71025e-20	3.30221e-20	6.26182e-13	0          	0          	0          
-1.00861e-13	7.47619e-13	-2.65101e-20	14.94      	3.7226e-20 	4.01146e-20	6.23243e-13	0          	0          	0          
-1.03584e-13	7.44042e-13	-2.679e-20 	15         	3.71593e-20	3.33406e-20	6.25093e-13	0          	0          	0          
-1.06226e-13	7.44488e-13	-2.71303e-20	15.06      	3.7307e-20 	3.9877e-20 	6.22794e-13	0          	0          	0          
-1.08735e-13	7.40253e-13	-2.61287e-20	15.12      	3.72051e-20	3.37798e-20	6.24054e-13	0          	0          	0          
-1.11248e-13	7.41199e-13	-2.77282e-20	15.18      	3.73717e-20	3.95326e-20	6.22429e-13	0          	0          	0          
-1.13594e-13	7.36507e-13	-2.54701e-20	15.24      	3.72642e-20	3.42922e-20	6.22918e-13	0          	0          	0          
-1.15968e-13	7.38062e-13	-2.82822e-20	15.3       	3.74515e-20	3.91269e-20	6.22034e-13	0          	0          	0          
-1.18631e-13	7.32918e-13	-2.48486e-20	15.36      	3.73058e-20	3.48509e-20	6.21784e-13	0          	0          	0          
-1.20814e-13	7.35045e-13	-2.88164e-20	15.42      	3.7505e-20 	3.86576e-20	6.21651e-13	0          	0          	0          
-1.23127e-13	7.29423e-13	-2.42626e-20	15.48      	3.73739e-20	3.5484e-20 	6.2076e-13 	0          	0          	0          
-1.25612e-13	7.31923e-13	-2.93032e-20	15.54      	3.75892e-20	3.81034e-20	6.21235e-13	0          	0          	0          
-1.27909e-13	7.26178e-13	-2.37911e-20	15.6       	3.74259e-20	3.62097e-20	6.19717e-13	0          	0          	0          
-1.30288e-13	7.28604e-13	-2.97098e-20	15.66      	3.76313e-20	3.74828e-20	6.21045e-13	0          	0          	0          
-1.32496e-13	7.22833e-13	-2.33257e-20	15.72      	3.74774e-20	3.69671e-20	6.18538e-13	0          	0          	0          
-1.34727e-13	7.25752e-13	-3.00348e-20	15.78      	3.77128e-20	3.68339e-20	6.2076e-13 	0          	0          	0          
-1.36906e-13	7.19722e-13	-2.30364e-20	15.84      	3.75369e-20	3.77392e-20	6.1776e-13 	0          	0          	0          
-1.39259e-13	7.22521e-13	-3.01337e-20	15.9       	3.77628e-20	3.61751e-20	6.20321e-13	0          	0          	0          
-1.41351e-13	7.17098e-13	-2.29611e-20	15.96      	3.7602e-20 	3.84458e-20	6.16928e-13	0          	0          	0          
-1.43356e-13	7.19285e-13	-3.01579e-20	16.02      	3.7785e-20 	3.56508e-20	6.19911e-13	0          	0          	0          
-1.45642e-13	7.1416e-13 	-2.29091e-20	16.08      	3.76712e-20	3.91142e-20	6.15871e-13	0          	0          	0          
-1.47705e-13	7.16189e-13	-3.00884e-20	16.14      	3.78467e-20	3.51217e-20	6.1942e-13 	0          	0          	0          
-1.49821e-13	7.11408e-13	-2.30118e-20	16.2       	3.77345e-20	3.97295e-20	6.1513e-13 	0          	0          	0          
-1.51923e-13	7.12948e-13	-2.98307e-20	16.26      	3.78723e-20	3.46583e-20	6.18865e-13	0          	0          	0          
-1.53913e-13	7.08975e-13	-2.32305e-20	16.32      	3.77968e-20	4.02351e-20	6.14384e-13	0          	0          	0          
-1.55953e-13	7.09925e-13	-2.94916e-20	16.38      	3.79157e-20	3.43021e-20	6.18271e-13	0          	0          	0          
-1.57964e-13	7.06516e-13	-2.35836e-20	16.44      	3.78646e-20	4.06464e-20	6.13689e-13	0          	0          	0          
-1.59918e-13	7.06757e-13	-2.90244e-20	16.5       	3.7955e-20 	3.40559e-20	6.17613e-13	0          	0          	0          
-1.61928e-13	7.04017e-13	-2.4064e-20	16.56      	3.79225e-20	4.09136e-20	6.13242e-13	0          	0          	0          
-1.63864e-13	7.03596e-13	-2.84277e-20	16.62      	3.79714e-20	3.39724e-20	6.16789e-13	0          	0          	0          
-1.65825e-13	7.01863e-13	-2.46381e-20	16.68      	3.80068e-20	4.1047e-20 	6.12796e-13	0          	0          	0          
-1.67837e-13	7.00598e-13	-2.77821e-20	16.74      	3.80241e-20	3.40227e-20	6.16001e-13	0          	0          	0          
-1.69684e-13	6.99581e-13	-2.52744e-20	16.8       	3.80662e-20	4.10535e-20	6.12497e-13	0          	0          	0          
-1.71563e-13	6.97499e-13	-2.70155e-20	16.86      	3.80353e-20	3.41833e-20	6.14941e-13	0          	0          	0          
-1.7343e-13	6.97647e-13	-2.6001e-20	16.92      	3.81374e-20	4.08977e-20	6.12073e-13	0          	0          	0          
-1.75242e-13	6.94516e-13	-2.6222e-20	16.98      	3.80559e-20	3.45203e-20	6.1403e-13 	0          	0          	0          
-1.77138e-13	6.9527e-13 	-2.6731e-20	17.04      	3.81734e-20	4.05796e-20	6.11863e-13	0          	0          	0          
-1.79007e-13	6.91502e-13	-2.54458e-20	17.1       	3.80929e-20	3.50041e-20	6.12958e-13	0          	0          	0          
-1.80621e-13	6.93073e-13	-2.74727e-20	17.16      	3.82388e-20	4.01212e-20	6.11624e-13	0          	0          	0          
-1.82536e-13	6.88703e-13	-2.46727e-20	17.22      	3.81269e-20	3.56448e-20	6.11775e-13	0          	0          	0          
-1.84172e-13	6.90976e-13	-2.81063e-20	17.28      	3.83018e-20	3.95105e-20	6.11472e-13	0          	0          	0          
-1.85896e-13	6.86132e-13	-2.40315e-20	17.34      	3.8157e-20 	3.63587e-20	6.10761e-13	0          	0          	0          
-1.87744e-13	6.88721e-13	-2.86513e-20	17.4       	3.83452e-20	3.88663e-20	6.11293e-13	0          	0          	0          
-1.89409e-13	6.83471e-13	-2.34656e-20	17.46      	3.81993e-20	3.71141e-20	6.0971e-13 	0          	0          	0          
-1.91024e-13	6.86346e-13	-2.91013e-20	17.52      	3.83874e-20	3.81667e-20	6.11051e-13	0          	0          	0          
-1.92707e-13	6.80934e-13	-2.30544e-20	17.58      	3.82285e-20	3.79463e-20	6.08732e-13	0          	0          	0          
-1.94518e-13	6.83724e-13	-2.93519e-20	17.64      	3.84059e-20	3.74117e-20	6.10793e-13	0          	0          	0          
-1.96123e-13	6.7878e-13 	-2.28084e-20	17.7       	3.82717e-20	3.87491e-20	6.07584e-13	0          	0          	0          
-1.9759e-13	6.81593e-13	-2.94581e-20	17.76      	3.84557e-20	3.67381e-20	6.10251e-13	0          	0          	0          
-1.99297e-13	6.769e-13  	-2.2717e-20	17.82      	3.83322e-20	3.94796e-20	6.06765e-13	0          	0          	0          
-2.00983e-13	6.79014e-13	-2.94291e-20	17.88      	3.84936e-20	3.60859e-20	6.10091e-13	0          	0          	0          
-2.0249e-13	6.74716e-13	-2.27792e-20	17.94      	3.83828e-20	4.01777e-20	6.05949e-13	0          	0          	0          
-2.04138e-13	6.76403e-13	-2.92162e-20	18         	3.85224e-20	3.55204e-20	6.09596e-13	0          	0          	0          
-2.05645e-13	6.72721e-13	-2.30199e-20	18.06      	3.84258e-20	4.07648e-20	6.05117e-13	0          	0          	0          
-2.07287e-13	6.73827e-13	-2.88062e-20	18.12      	3.85276e-20	3.50903e-20	6.08834e-13	0          	0          	0          
-2.08696e-13	6.70992e-13	-2.34547e-20	18.18      	3.84796e-20	4.11851e-20	6.04572e-13	0          	0          	0          
-2.10353e-13	6.71068e-13	-2.82544e-20	18.24      	3.85401e-20	3.48129e-20	6.08232e-13	0          	0          	0          
-2.11758e-13	6.69198e-13	-2.4005e-20	18.3       	3.85437e-20	4.14475e-20	6.0403e-13 	0          	0          	0          
-2.13305e-13	6.68483e-13	-2.75661e-20	18.36      	3.8554e-20 	3.47278e-20	6.07438e-13	0          	0          	0          
-2.14655e-13	6.67431e-13	-2.46856e-20	18.42      	3.85797e-20	4.14974e-20	6.03669e-13	0          	0          	0          
-2.16154e-13	6.6588e-13 	-2.67755e-20	18.48      	3.85621e-20	3.48405e-20	6.06364e-13	0          	0          	0          
-2.1769e-13	6.65796e-13	-2.54682e-20	18.54      	3.86327e-20	4.13564e-20	6.03365e-13	0          	0          	0          
-2.1916e-13	6.63203e-13	-2.58884e-20	18.6       	3.85766e-20	3.51542e-20	6.05151e-13	0          	0          	0          
-2.20542e-13	6.64211e-13	-2.63284e-20	18.66      	3.87014e-20	4.10082e-20	6.03143e-13	0          	0          	0          
-2.21947e-13	6.60537e-13	-2.49818e-20	18.72      	3.85822e-20	3.56662e-20	6.04009e-13	0          	0          	0          
-2.2326e-13	6.62489e-13	-2.7134e-20	18.78      	3.87409e-20	4.04645e-20	6.0294e-13 	0          	0          	0          
-2.24621e-13	6.58157e-13	-2.41474e-20	18.84      	3.85912e-20	3.63528e-20	6.02741e-13	0          	0          	0          
-2.26113e-13	6.6076e-13 	-2.78595e-20	18.9       	3.87815e-20	3.97661e-20	6.02736e-13	0          	0          	0          
-2.27438e-13	6.55834e-13	-2.3427e-20	18.96      	3.86152e-20	3.71695e-20	6.01461e-13	0          	0          	0          
-2.28762e-13	6.58792e-13	-2.84284e-20	19.02      	3.88032e-20	3.89608e-20	6.02509e-13	0          	0          	0          
-2.30142e-13	6.53572e-13	-2.28739e-20	19.08      	3.8644e-20 	3.80181e-20	6.00305e-13	0          	0          	0          
-2.31433e-13	6.56681e-13	-2.88146e-20	19.14      	3.88251e-20	3.81427e-20	6.02212e-13	0          	0          	0          
-2.32757e-13	6.51579e-13	-2.25093e-20	19.2       	3.86687e-20	3.8905e-20 	5.99123e-13	0          	0          	0          
-2.34098e-13	6.54578e-13	-2.90359e-20	19.26      	3.88507e-20	3.73286e-20	6.01863e-13	0          	0          	0          
-2.35337e-13	6.49784e-13	-2.23147e-20	19.32      	3.86871e-20	3.97703e-20	5.98089e-13	0          	0          	0          
-2.36677e-13	6.52384e-13	-2.9049e-20	19.38      	3.88575e-20	3.65196e-20	6.01697e-13	0          	0          	0          
-2.3798e-13	6.48046e-13	-2.2361e-20	19.44      	3.87232e-20	4.05623e-20	5.97036e-13	0          	0          	0          
-2.39202e-13	6.50287e-13	-2.87952e-20	19.5       	3.88811e-20	3.5858e-20 	6.01023e-13	0          	0          	0          
-2.40532e-13	6.46397e-13	-2.26884e-20	19.56      	3.87703e-20	4.11689e-20	5.96311e-13	0          	0          	0          
-2.41668e-13	6.47639e-13	-2.8295e-20	19.62      	3.88603e-20	3.5409e-20 	6.00001e-13	0          	0          	0          
-2.42991e-13	6.44889e-13	-2.32351e-20	19.68      	3.88019e-20	4.15777e-20	5.95623e-13	0          	0          	0          
-2.44189e-13	6.44818e-13	-2.75686e-20	19.74      	3.88324e-20	3.51382e-20	5.99081e-13	0          	0          	0          
-2.45506e-13	6.43518e-13	-2.39214e-20	19.8       	3.88434e-20	4.17583e-20	5.94999e-13	0          	0          	0          
-2.46674e-13	6.42464e-13	-2.67287e-20	19.86      	3.88407e-20	3.50956e-20	5.98072e-13	0          	0          	0          
-2.4789e-13	6.42265e-13	-2.4755e-20	19.92      	3.89084e-20	4.16958e-20	5.94668e-13	0          	0          	0          
-2.49024e-13	6.39998e-13	-2.57951e-20	19.98      	3.88281e-20	3.53329e-20	5.96872e-13	0          	0          	0          
-2.50267e-13	6.40875e-13	-2.56614e-20	20.04      	3.89484e-20	4.13806e-20	5.94437e-13	0          	0          	0          
-2.51222e-13	6.37377e-13	-2.48298e-20	20.1       	3.88215e-20	3.58046e-20	5.95538e-13	0          	0          	0          
-2.52495e-13	6.39449e-13	-2.65215e-20	20.16      	3.89676e-20	4.08364e-20	5.93974e-13	0          	0          	0          
-2.53639e-13	6.35133e-13	-2.39381e-20	20.22      	3.88177e-20	3.6475e-20 	5.9428e-13 	0          	0          	0          
-2.54644e-13	6.37642e-13	-2.72843e-20	20.28      	3.89842e-20	4.00991e-20	5.93756e-13	0          	0          	0          
-2.55868e-13	6.32965e-13	-2.31528e-20	20.34      	3.88279e-20	3.73107e-20	5.92808e-13	0          	0          	0          
-2.56833e-13	6.35878e-13	-2.79115e-20	20.4       	3.90012e-20	3.92274e-20	5.93534e-13	0          	0          	0          
-2.5806e-13	6.30928e-13	-2.25362e-20	20.46      	3.88301e-20	3.8242e-20 	5.91406e-13	0          	0          	0          
-2.59118e-13	6.33942e-13	-2.83679e-20	20.52      	3.90071e-20	3.83014e-20	5.93357e-13	0          	0          	0          
-2.60158e-13	6.28896e-13	-2.21113e-20	20.58      	3.88382e-20	3.92068e-20	5.89945e-13	0          	0          	0          
-2.6133e-13	6.32069e-13	-2.855e-20 	20.64      	3.90168e-20	3.73662e-20	5.92825e-13	0          	0          	0          
-2.62373e-13	6.27297e-13	-2.20187e-20	20.7       	3.88573e-20	4.01149e-20	5.88776e-13	0          	0          	0          
-2.63452e-13	6.29744e-13	-2.84427e-20	20.76      	3.89967e-20	3.65627e-20	5.92145e-13	0          	0          	0          
-2.64479e-13	6.25717e-13	-2.21586e-20	20.82      	3.88821e-20	4.08598e-20	5.8765e-13 	0          	0          	0          
-2.65547e-13	6.27384e-13	-2.80673e-20	20.88      	3.89965e-20	3.5889e-20 	5.91391e-13	0          	0          	0          
-2.66592e-13	6.24331e-13	-2.25782e-20	20.94      	3.89129e-20	4.14376e-20	5.86759e-13	0          	0          	0          
-2.67578e-13	6.24886e-13	-2.74374e-20	21         	3.89749e-20	3.54391e-20	5.9051e-13 	0          	0          	0          
-2.68551e-13	6.2297e-13 	-2.32426e-20	21.06      	3.89467e-20	4.1756e-20 	5.86067e-13	0          	0          	0          
-2.69539e-13	6.22373e-13	-2.65942e-20	21.12      	3.89441e-20	3.52838e-20	5.89335e-13	0          	0          	0          
-2.70634e-13	6.21793e-13	-2.40907e-20	21.18      	3.89741e-20	4.17879e-20	5.8539e-13 	0          	0          	0          
-2.71609e-13	6.1998e-13 	-2.5609e-20	21.24      	3.89249e-20	3.54297e-20	5.87939e-13	0          	0          	0          
-2.72499e-13	6.20504e-13	-2.50169e-20	21.3       	3.89945e-20	4.14829e-20	5.85013e-13	0          	0          	0          
-2.73481e-13	6.17491e-13	-2.45875e-20	21.36      	3.88988e-20	3.5866e-20 	5.86404e-13	0          	0          	0          
-2.74406e-13	6.19077e-13	-2.59404e-20	21.42      	3.9015e-20 	4.09262e-20	5.84663e-13	0          	0          	0          
-2.75458e-13	6.14973e-13	-2.36075e-20	21.48      	3.88642e-20	3.65425e-20	5.84756e-13	0          	0          	0          
-2.76377e-13	6.1751e-13 	-2.67782e-20	21.54      	3.90201e-20	4.01536e-20	5.84155e-13	0          	0          	0          
-2.7738e-13	6.12832e-13	-2.27668e-20	21.6       	3.88561e-20	3.74023e-20	5.83075e-13	0          	0          	0          
-2.78265e-13	6.15769e-13	-2.74406e-20	21.66      	3.90368e-20	3.92085e-20	5.83883e-13	0          	0          	0          
-2.79274e-13	6.10827e-13	-2.21041e-20	21.72      	3.88488e-20	3.83815e-20	5.81438e-13	0          	0          	0          
-2.80122e-13	6.13991e-13	-2.78774e-20	21.78      	3.90283e-20	3.81986e-20	5.83576e-13	0          	0          	0          
-2.80982e-13	6.08872e-13	-2.17321e-20	21.84      	3.88566e-20	3.93607e-20	5.7998e-13 	0          	0          	0          
-2.81874e-13	6.11898e-13	-2.79932e-20	21.9       	3.9004e-20 	3.72541e-20	5.82809e-13	0          	0          	0          
-2.82847e-13	6.07272e-13	-2.16643e-20	21.96      	3.8863e-20 	4.02492e-20	5.78542e-13	0          	0          	0          
-2.83676e-13	6.09578e-13	-2.78059e-20	22.02      	3.89791e-20	3.64066e-20	5.82007e-13	0          	0          	0          
-2.84631e-13	6.05773e-13	-2.19141e-20	22.08      	3.88657e-20	4.09861e-20	5.77333e-13	0          	0          	0          
-2.85488e-13	6.07168e-13	-2.73108e-20	22.14      	3.895e-20  	3.57688e-20	5.80941e-13	0          	0          	0          
