T          	Er(t)      	Ephi(t)    	Ez(t)      	Hr(t)      	Hphi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    	Jz(t)      
1.12332    	-3.8647e-010	3.8647e-010	0          	0          	0          	-1.08954e-016	-0.45765   	0.45765    	0          	
1.1319     	-3.64822e-010	3.64822e-010	0          	0          	0          	-5.1347e-017	-0.602676  	0.602676   	0          	
1.14047    	-3.38601e-010	3.38601e-010	0          	0          	0          	2.97597e-017	-0.730019  	0.730019   	0          	
1.14905    	-3.08575e-010	3.08575e-010	0          	0          	0          	6.56227e-017	-0.835944  	0.835944   	0          	
1.15762    	-2.75625e-010	2.75625e-010	0          	0          	0          	4.39286e-017	-0.917341  	0.917341   	0          	
1.1662     	-2.40718e-010	2.40718e-010	0          	0          	0          	-2.02588e-017	-0.971824  	0.971824   	0          	
1.17477    	-2.04878e-010	2.04878e-010	0          	0          	0          	-7.13943e-017	-0.997793  	0.997793   	0          	
1.18335    	-1.69157e-010	1.69157e-010	0          	0          	0          	-8.89682e-017	-0.994487  	0.994487   	0          	
1.19192    	-1.34603e-010	1.34603e-010	0          	0          	0          	-7.01486e-017	-0.962002  	0.962002   	0          	
1.2005     	-1.0223e-010	1.0223e-010	0          	0          	0          	-3.97788e-017	-0.901292  	0.901292   	0          	
1.20907    	-7.29871e-011	7.29871e-011	0          	0          	0          	-1.94376e-017	-0.814138  	0.814138   	0          	
1.21765    	-4.77326e-011	4.77327e-011	0          	0          	0          	-6.94923e-018	-0.703096  	0.703096   	0          	
1.22622    	-2.72076e-011	2.72077e-011	0          	0          	0          	1.26272e-017	-0.571427  	0.571427   	0          	
1.2348     	-1.20143e-011	1.20144e-011	0          	0          	0          	4.10317e-017	-0.42299   	0.42299    	0          	
1.24337    	-2.59843e-012	2.59846e-012	0          	0          	0          	5.85526e-017	-0.262144  	0.262144   	0          	
1.25195    	7.63802e-013	-7.6382e-013	0          	0          	0          	4.3536e-017	-0.0936063 	0.0936063  	0          	
1.26052    	-2.02635e-012	2.02631e-012	0          	0          	0          	-6.9707e-019	0.0776792  	-0.0776792 	0          	
1.2691     	-1.0887e-011	1.08869e-011	0          	0          	0          	-3.95313e-017	0.246684   	-0.246684  	0          	
1.27767    	-2.55581e-011	2.55582e-011	0          	0          	0          	-3.37662e-017	0.408452   	-0.408452  	0          	
1.28625    	-4.56093e-011	4.56094e-011	0          	0          	0          	2.40907e-017	0.558235   	-0.558235  	0          	
1.29482    	-7.04522e-011	7.04523e-011	0          	0          	0          	1.00752e-016	0.691639   	-0.691639  	0          	
1.3034     	-9.9358e-011	9.9358e-011	0          	0          	0          	1.36506e-016	0.804752   	-0.804752  	0          	
1.31198    	-1.31479e-010	1.31478e-010	0          	0          	0          	1.08012e-016	0.894252   	-0.894252  	0          	
1.32055    	-1.65871e-010	1.65871e-010	0          	0          	0          	3.3247e-017	0.957514   	-0.957514  	0          	
1.32912    	-2.01527e-010	2.01527e-010	0          	0          	0          	-3.11536e-017	0.992684   	-0.992684  	0          	
1.3377     	-2.37401e-010	2.37401e-010	0          	0          	0          	-4.56222e-017	0.998727   	-0.998727  	0          	
1.34627    	-2.72438e-010	2.72438e-010	0          	0          	0          	-3.29759e-017	0.975468   	-0.975468  	0          	
1.35485    	-3.05613e-010	3.05613e-010	0          	0          	0          	-1.17283e-017	0.923588   	-0.923588  	0          	
1.36342    	-3.3595e-010	3.3595e-010	0          	0          	0          	-1.43316e-017	0.84461    	-0.84461   	0          	
1.372      	-3.6256e-010	3.6256e-010	0          	0          	0          	-4.8817e-017	0.74085    	-0.74085   	0          	
1.38057    	-3.84663e-010	3.84663e-010	0          	0          	0          	-6.96112e-017	0.615355   	-0.615355  	0          	
1.38915    	-4.0161e-010	4.0161e-010	0          	0          	0          	-5.91512e-017	0.471803   	-0.471803  	0          	
1.39772    	-4.12903e-010	4.12903e-010	0          	0          	0          	-1.88315e-017	0.314411   	-0.314411  	0          	
1.4063     	-4.18212e-010	4.18212e-010	0          	0          	0          	1.08255e-017	0.147793   	-0.147793  	0          	
1.41487    	-4.1738e-010	4.1738e-010	0          	0          	0          	-9.32611e-019	-0.0231627 	0.0231627  	0          	
1.42345    	-4.10432e-010	4.10432e-010	0          	0          	0          	-3.71599e-017	-0.193437  	0.193437   	0          	
1.43202    	-3.97572e-010	3.97571e-010	0          	0          	0          	-6.11442e-017	-0.358036  	0.358036   	0          	
1.4406     	-3.79176e-010	3.79176e-010	0          	0          	0          	-2.42801e-017	-0.512131  	0.512131   	0          	
1.44918    	-3.55786e-010	3.55786e-010	0          	0          	0          	2.28668e-017	-0.651199  	0.651199   	0          	
1.45775    	-3.28087e-010	3.28087e-010	0          	0          	0          	4.94997e-017	-0.771162  	0.771162   	0          	
1.46632    	-2.96891e-010	2.96891e-010	0          	0          	0          	6.40705e-019	-0.868498  	0.868498   	0          	
1.4749     	-2.63115e-010	2.63115e-010	0          	0          	0          	-7.08886e-017	-0.940352  	0.940352   	0          	
1.48347    	-2.27749e-010	2.27749e-010	0          	0          	0          	-1.35816e-016	-0.984616  	0.984616   	0          	
1.49205    	-1.9183e-010	1.9183e-010	0          	0          	0          	-1.24943e-016	-0.999991  	0.999991   	0          	
1.50063    	-1.56413e-010	1.56413e-010	0          	0          	0          	-4.00646e-017	-0.986027  	0.986027   	0          	
1.5092     	-1.22537e-010	1.22537e-010	0          	0          	0          	7.76451e-017	-0.943132  	0.943132   	0          	
1.51777    	-9.11953e-011	9.11953e-011	0          	0          	0          	1.45497e-016	-0.872565  	0.872565   	0          	
1.52635    	-6.3308e-011	6.33079e-011	0          	0          	0          	1.22477e-016	-0.776397  	0.776397   	0          	
1.53492    	-3.96932e-011	3.9693e-011	0          	0          	0          	2.75432e-017	-0.657449  	0.657449   	0          	
1.5435     	-2.10436e-011	2.10435e-011	0          	0          	0          	-7.57133e-017	-0.519213  	0.519213   	0          	
1.55207    	-7.90664e-012	7.90662e-012	0          	0          	0          	-1.24142e-016	-0.365741  	0.365741   	0          	
1.56065    	-6.67577e-013	6.67621e-013	0          	0          	0          	-9.80598e-017	-0.201539  	0.201539   	0          	
1.56922    	4.61094e-013	-4.61022e-013	0          	0          	0          	-2.84429e-017	-0.0314228 	0.0314228  	0          	
1.5778     	-4.55367e-012	4.55373e-012	0          	0          	0          	3.12457e-017	0.139614   	-0.139614  	0          	
1.58637    	-1.55647e-011	1.55648e-011	0          	0          	0          	4.48695e-017	0.306554   	-0.306554  	0          	
1.59495    	-3.22491e-011	3.22491e-011	0          	0          	0          	1.39454e-017	0.464502   	-0.464502  	0          	
1.60352    	-5.41173e-011	5.41173e-011	0          	0          	0          	-2.96567e-017	0.60882    	-0.60882   	0          	
1.6121     	-8.05275e-011	8.05275e-011	0          	0          	0          	-5.64581e-017	0.735274   	-0.735274  	0          	
1.62067    	-1.10705e-010	1.10705e-010	0          	0          	0          	-6.08428e-017	0.840156   	-0.840156  	0          	
1.62925    	-1.43764e-010	1.43764e-010	0          	0          	0          	-5.64384e-017	0.920388   	-0.920388  	0          	
1.63782    	-1.78735e-010	1.78735e-010	0          	0          	0          	-6.35847e-017	0.973615   	-0.973615  	0          	
1.6464     	-2.14592e-010	2.14592e-010	0          	0          	0          	-9.9306e-017	0.998276   	-0.998276  	0          	
1.65497    	-2.50283e-010	2.50283e-010	0          	0          	0          	-1.47264e-016	0.993648   	-0.993648  	0          	
1.66355    	-2.8476e-010	2.8476e-010	0          	0          	0          	-1.53072e-016	0.959866   	-0.959866  	0          	
1.67212    	-3.17013e-010	3.17013e-010	0          	0          	0          	-1.0657e-016	0.89792    	-0.89792   	0          	
1.6807     	-3.46094e-010	3.46094e-010	0          	0          	0          	-1.71736e-017	0.80963    	-0.80963   	0          	
1.68927    	-3.7115e-010	3.7115e-010	0          	0          	0          	5.55598e-017	0.697584   	-0.697584  	0          	
1.69785    	-3.91447e-010	3.91447e-010	0          	0          	0          	7.726e-017 	0.565073   	-0.565073  	0          	
1.70642    	-4.06388e-010	4.06388e-010	0          	0          	0          	1.97026e-017	0.415981   	-0.415981  	0          	
1.715      	-4.15536e-010	4.15536e-010	0          	0          	0          	-5.1281e-017	0.254683   	-0.254683  	0          	
1.72357    	-4.18622e-010	4.18622e-010	0          	0          	0          	-7.44344e-017	0.0859166  	-0.0859166 	0          	
1.73215    	-4.15556e-010	4.15556e-010	0          	0          	0          	-2.10215e-017	-0.0853745 	0.0853745  	0          	
1.74072    	-4.06427e-010	4.06427e-010	0          	0          	0          	4.25489e-017	-0.254161  	0.254161   	0          	
1.7493     	-3.91503e-010	3.91503e-010	0          	0          	0          	6.72081e-017	-0.415486  	0.415486   	0          	
1.75787    	-3.71222e-010	3.71222e-010	0          	0          	0          	7.69421e-018	-0.564624  	0.564624   	0          	
1.76645    	-3.4618e-010	3.4618e-010	0          	0          	0          	-9.91541e-017	-0.697197  	0.697197   	0          	
1.77503    	-3.1711e-010	3.1711e-010	0          	0          	0          	-1.772e-016	-0.80931   	0.80931    	0          	
1.7836     	-2.84867e-010	2.84867e-010	0          	0          	0          	-1.49986e-016	-0.897681  	0.897681   	0          	
1.79217    	-2.50395e-010	2.50395e-010	0          	0          	0          	-6.47203e-017	-0.959713  	0.959713   	0          	
1.80075    	-2.14706e-010	2.14706e-010	0          	0          	0          	1.43687e-017	-0.993587  	0.993587   	0          	
1.80932    	-1.78848e-010	1.78848e-010	0          	0          	0          	3.46309e-017	-0.998308  	0.998308   	0          	
1.8179     	-1.43872e-010	1.43872e-010	0          	0          	0          	-8.64132e-018	-0.973739  	0.973739   	0          	
1.82647    	-1.10806e-010	1.10805e-010	0          	0          	0          	-6.09669e-017	-0.920599  	0.920599   	0          	
1.83505    	-8.06175e-011	8.06175e-011	0          	0          	0          	-6.15765e-017	-0.840451  	0.840451   	0          	
1.84362    	-5.41941e-011	5.41941e-011	0          	0          	0          	-1.26323e-017	-0.735642  	0.735642   	0          	
1.8522     	-3.23106e-011	3.23105e-011	0          	0          	0          	3.9159e-017	-0.609249  	0.609249   	0          	
1.86077    	-1.56089e-011	1.56088e-011	0          	0          	0          	4.42675e-017	-0.464983  	0.464983   	0          	
1.86935    	-4.57922e-012	4.57908e-012	0          	0          	0          	-4.73921e-018	-0.307072  	0.307072   	0          	
1.87792    	4.54835e-013	-4.54974e-013	0          	0          	0          	-6.44069e-017	-0.140151  	0.140151   	0          	
1.8865     	-6.54303e-013	6.54223e-013	0          	0          	0          	-7.92843e-017	0.030879   	-0.030879  	0          	
1.89507    	-7.87422e-012	7.87421e-012	0          	0          	0          	-2.9468e-017	0.201006   	-0.201006  	0          	
1.90365    	-2.09931e-011	2.09931e-011	0          	0          	0          	5.4208e-017	0.365236   	-0.365236  	0          	
1.91222    	-3.9626e-011	3.96259e-011	0          	0          	0          	1.14735e-016	0.518749   	-0.518749  	0          	
1.9208     	-6.32261e-011	6.3226e-011	0          	0          	0          	1.13449e-016	0.657039   	-0.657039  	0          	
1.92937    	-9.11011e-011	9.11009e-011	0          	0          	0          	5.28196e-017	0.776055   	-0.776055  	0          	
1.93795    	-1.22433e-010	1.22433e-010	0          	0          	0          	-2.84583e-017	0.8723     	-0.8723    	0          	
1.94652    	-1.56303e-010	1.56303e-010	0          	0          	0          	-7.33486e-017	0.942951   	-0.942951  	0          	
1.9551     	-1.91717e-010	1.91716e-010	0          	0          	0          	-6.6375e-017	0.985936   	-0.985936  	0          	
1.96367    	-2.27635e-010	2.27635e-010	0          	0          	0          	-3.29111e-017	0.999994   	-0.999994  	0          	
1.97225    	-2.63005e-010	2.63005e-010	0          	0          	0          	2.28592e-018	0.984711   	-0.984711  	0          	
1.98082    	-2.96788e-010	2.96788e-010	0          	0          	0          	2.56325e-017	0.940537   	-0.940537  	0          	
1.9894     	-3.27993e-010	3.27993e-010	0          	0          	0          	2.34562e-017	0.868767   	-0.868767  	0          	
