T          	Er(t)      	Ephi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    
8.54805    	7.82282e-021	1.94828e-012	9.44413e-021	0.0418567  	-0.025691  
8.5554     	7.84585e-021	1.95001e-012	9.45749e-021	0.0414423  	-0.0256839 
8.56275    	7.86892e-021	1.95173e-012	9.47083e-021	0.0410286  	-0.0256762 
8.5701     	7.89202e-021	1.95345e-012	9.48414e-021	0.0406156  	-0.0256678 
8.57745    	7.91515e-021	1.95516e-012	9.49742e-021	0.0402032  	-0.0256588 
8.5848     	7.93831e-021	1.95686e-012	9.51067e-021	0.0397915  	-0.025649  
8.59215    	7.96151e-021	1.95856e-012	9.52389e-021	0.0393805  	-0.0256387 
8.5995     	7.98474e-021	1.96026e-012	9.53709e-021	0.0389702  	-0.0256277 
8.60685    	8.008e-021 	1.96195e-012	9.55026e-021	0.0385606  	-0.025616  
8.6142     	8.03129e-021	1.96364e-012	9.5634e-021	0.0381517  	-0.0256037 
8.62155    	8.05462e-021	1.96532e-012	9.57651e-021	0.0377436  	-0.0255908 
8.6289     	8.07798e-021	1.967e-012 	9.58959e-021	0.0373362  	-0.0255773 
8.63625    	8.10137e-021	1.96867e-012	9.60264e-021	0.0369296  	-0.0255631 
8.6436     	8.12479e-021	1.97034e-012	9.61566e-021	0.0365237  	-0.0255483 
8.65095    	8.14824e-021	1.972e-012 	9.62866e-021	0.0361187  	-0.0255328 
8.6583     	8.17172e-021	1.97366e-012	9.64162e-021	0.0357144  	-0.0255168 
8.66565    	8.19524e-021	1.97531e-012	9.65455e-021	0.0353109  	-0.0255001 
8.673      	8.21879e-021	1.97696e-012	9.66746e-021	0.0349082  	-0.0254828 
8.68035    	8.24237e-021	1.9786e-012	9.68033e-021	0.0345063  	-0.025465  
8.6877     	8.26598e-021	1.98024e-012	9.69317e-021	0.0341052  	-0.0254465 
8.69505    	8.28962e-021	1.98187e-012	9.70598e-021	0.033705   	-0.0254274 
8.7024     	8.31329e-021	1.9835e-012	9.71877e-021	0.0333056  	-0.0254077 
8.70975    	8.337e-021 	1.98513e-012	9.73152e-021	0.0329071  	-0.0253874 
8.7171     	8.36073e-021	1.98675e-012	9.74424e-021	0.0325094  	-0.0253666 
8.72445    	8.3845e-021	1.98836e-012	9.75693e-021	0.0321126  	-0.0253451 
8.7318     	8.4083e-021	1.98997e-012	9.76959e-021	0.0317168  	-0.0253231 
8.73915    	8.43212e-021	1.99157e-012	9.78221e-021	0.0313217  	-0.0253005 
8.7465     	8.45598e-021	1.99317e-012	9.79481e-021	0.0309276  	-0.0252773 
8.75385    	8.47987e-021	1.99476e-012	9.80737e-021	0.0305345  	-0.0252535 
8.7612     	8.50379e-021	1.99635e-012	9.8199e-021	0.0301422  	-0.0252292 
8.76855    	8.52774e-021	1.99794e-012	9.8324e-021	0.0297509  	-0.0252043 
8.7759     	8.55173e-021	1.99952e-012	9.84487e-021	0.0293605  	-0.0251789 
8.78325    	8.57574e-021	2.00109e-012	9.8573e-021	0.028971   	-0.0251529 
8.7906     	8.59978e-021	2.00266e-012	9.86971e-021	0.0285825  	-0.0251263 
8.79795    	8.62385e-021	2.00422e-012	9.88208e-021	0.028195   	-0.0250992 
8.8053     	8.64795e-021	2.00578e-012	9.89441e-021	0.0278085  	-0.0250716 
8.81265    	8.67209e-021	2.00733e-012	9.90672e-021	0.0274229  	-0.0250434 
8.82       	8.69625e-021	2.00888e-012	9.91899e-021	0.0270383  	-0.0250147 
8.82735    	8.72044e-021	2.01043e-012	9.93123e-021	0.0266548  	-0.0249854 
8.8347     	8.74467e-021	2.01197e-012	9.94343e-021	0.0262722  	-0.0249556 
8.84205    	8.76892e-021	2.0135e-012	9.9556e-021	0.0258907  	-0.0249253 
8.8494     	8.7932e-021	2.01503e-012	9.96774e-021	0.0255102  	-0.0248944 
8.85675    	8.81751e-021	2.01655e-012	9.97984e-021	0.0251307  	-0.024863  
8.8641     	8.84185e-021	2.01807e-012	9.99191e-021	0.0247523  	-0.0248311 
8.87145    	8.86622e-021	2.01958e-012	1.00039e-020	0.024375   	-0.0247987 
8.8788     	8.89062e-021	2.02109e-012	1.00159e-020	0.0239987  	-0.0247658 
8.88615    	8.91505e-021	2.02259e-012	1.00279e-020	0.0236235  	-0.0247324 
8.8935     	8.93951e-021	2.02409e-012	1.00398e-020	0.0232493  	-0.0246985 
8.90085    	8.964e-021 	2.02558e-012	1.00517e-020	0.0228763  	-0.0246641 
8.9082     	8.98851e-021	2.02707e-012	1.00636e-020	0.0225043  	-0.0246291 
8.91555    	9.01306e-021	2.02855e-012	1.00754e-020	0.0221334  	-0.0245937 
8.9229     	9.03763e-021	2.03003e-012	1.00872e-020	0.0217637  	-0.0245578 
8.93025    	9.06224e-021	2.0315e-012	1.0099e-020	0.0213951  	-0.0245214 
8.9376     	9.08687e-021	2.03296e-012	1.01107e-020	0.0210276  	-0.0244845 
8.94495    	9.11153e-021	2.03442e-012	1.01224e-020	0.0206612  	-0.0244472 
8.9523     	9.13622e-021	2.03588e-012	1.0134e-020	0.020296   	-0.0244094 
8.95965    	9.16093e-021	2.03733e-012	1.01456e-020	0.019932   	-0.0243711 
8.967      	9.18568e-021	2.03878e-012	1.01572e-020	0.0195691  	-0.0243323 
8.97435    	9.21045e-021	2.04022e-012	1.01688e-020	0.0192073  	-0.0242931 
8.9817     	9.23526e-021	2.04165e-012	1.01803e-020	0.0188468  	-0.0242534 
8.98905    	9.26009e-021	2.04308e-012	1.01917e-020	0.0184874  	-0.0242132 
8.9964     	9.28494e-021	2.0445e-012	1.02031e-020	0.0181292  	-0.0241726 
9.00375    	9.30983e-021	2.04592e-012	1.02145e-020	0.0177722  	-0.0241316 
9.0111     	9.33474e-021	2.04734e-012	1.02259e-020	0.0174165  	-0.0240901 
9.01845    	9.35968e-021	2.04874e-012	1.02372e-020	0.0170619  	-0.0240481 
9.0258     	9.38465e-021	2.05015e-012	1.02485e-020	0.0167085  	-0.0240057 
9.03315    	9.40965e-021	2.05154e-012	1.02597e-020	0.0163564  	-0.0239629 
9.0405     	9.43467e-021	2.05294e-012	1.02709e-020	0.0160055  	-0.0239196 
9.04785    	9.45972e-021	2.05432e-012	1.02821e-020	0.0156559  	-0.0238759 
9.0552     	9.4848e-021	2.05571e-012	1.02932e-020	0.0153075  	-0.0238318 
9.06255    	9.50991e-021	2.05708e-012	1.03043e-020	0.0149603  	-0.0237873 
9.0699     	9.53504e-021	2.05845e-012	1.03154e-020	0.0146144  	-0.0237423 
9.07725    	9.5602e-021	2.05982e-012	1.03264e-020	0.0142698  	-0.0236969 
9.0846     	9.58539e-021	2.06118e-012	1.03374e-020	0.0139264  	-0.0236511 
9.09195    	9.6106e-021	2.06253e-012	1.03483e-020	0.0135844  	-0.0236049 
9.0993     	9.63584e-021	2.06388e-012	1.03592e-020	0.0132436  	-0.0235583 
9.10665    	9.6611e-021	2.06523e-012	1.037e-020 	0.0129041  	-0.0235113 
9.114      	9.6864e-021	2.06656e-012	1.03809e-020	0.0125659  	-0.0234639 
9.12135    	9.71172e-021	2.0679e-012	1.03916e-020	0.012229   	-0.0234161 
9.1287     	9.73706e-021	2.06923e-012	1.04024e-020	0.0118935  	-0.0233679 
9.13605    	9.76243e-021	2.07055e-012	1.04131e-020	0.0115592  	-0.0233193 
9.1434     	9.78783e-021	2.07186e-012	1.04237e-020	0.0112263  	-0.0232703 
9.15075    	9.81325e-021	2.07318e-012	1.04344e-020	0.0108947  	-0.0232209 
9.1581     	9.8387e-021	2.07448e-012	1.04449e-020	0.0105645  	-0.0231712 
9.16545    	9.86418e-021	2.07578e-012	1.04555e-020	0.0102356  	-0.0231211 
9.1728     	9.88968e-021	2.07708e-012	1.0466e-020	0.009908   	-0.0230706 
9.18015    	9.91521e-021	2.07837e-012	1.04764e-020	0.0095818  	-0.0230197 
9.1875     	9.94076e-021	2.07965e-012	1.04868e-020	0.00925696 	-0.0229685 
9.19485    	9.96634e-021	2.08093e-012	1.04972e-020	0.00893349 	-0.0229169 
9.2022     	9.99194e-021	2.0822e-012	1.05075e-020	0.00861139 	-0.0228649 
9.20955    	1.00176e-020	2.08347e-012	1.05178e-020	0.00829066 	-0.0228126 
9.2169     	1.00432e-020	2.08473e-012	1.05281e-020	0.00797133 	-0.0227599 
9.22425    	1.00689e-020	2.08599e-012	1.05383e-020	0.00765338 	-0.0227069 
9.2316     	1.00946e-020	2.08724e-012	1.05485e-020	0.00733682 	-0.0226535 
9.23895    	1.01203e-020	2.08848e-012	1.05586e-020	0.00702167 	-0.0225998 
9.2463     	1.01461e-020	2.08972e-012	1.05687e-020	0.00670792 	-0.0225458 
9.25365    	1.01719e-020	2.09096e-012	1.05787e-020	0.00639559 	-0.0224914 
9.261      	1.01977e-020	2.09218e-012	1.05887e-020	0.00608467 	-0.0224367 
9.26835    	1.02235e-020	2.09341e-012	1.05987e-020	0.00577517 	-0.0223816 
9.2757     	1.02493e-020	2.09462e-012	1.06086e-020	0.0054671  	-0.0223262 
9.28305    	1.02752e-020	2.09584e-012	1.06184e-020	0.00516046 	-0.0222705 
9.2904     	1.03011e-020	2.09704e-012	1.06283e-020	0.00485525 	-0.0222145 
9.29775    	1.0327e-020	2.09824e-012	1.0638e-020	0.00455149 	-0.0221581 
9.3051     	1.0353e-020	2.09944e-012	1.06478e-020	0.00424917 	-0.0221015 
9.31245    	1.0379e-020	2.10063e-012	1.06575e-020	0.00394831 	-0.0220445 
9.3198     	1.04049e-020	2.10181e-012	1.06671e-020	0.0036489  	-0.0219872 
9.32715    	1.0431e-020	2.10299e-012	1.06767e-020	0.00335095 	-0.0219296 
9.3345     	1.0457e-020	2.10416e-012	1.06863e-020	0.00305446 	-0.0218717 
9.34185    	1.04831e-020	2.10533e-012	1.06958e-020	0.00275945 	-0.0218136 
9.3492     	1.05092e-020	2.10649e-012	1.07053e-020	0.00246591 	-0.0217551 
9.35655    	1.05353e-020	2.10765e-012	1.07147e-020	0.00217384 	-0.0216963 
9.3639     	1.05614e-020	2.1088e-012	1.07241e-020	0.00188326 	-0.0216372 
9.37125    	1.05876e-020	2.10994e-012	1.07335e-020	0.00159416 	-0.0215779 
9.3786     	1.06137e-020	2.11108e-012	1.07428e-020	0.00130656 	-0.0215182 
9.38595    	1.06399e-020	2.11221e-012	1.0752e-020	0.00102045 	-0.0214583 
9.3933     	1.06662e-020	2.11334e-012	1.07612e-020	0.000735841	-0.0213981 
9.40065    	1.06924e-020	2.11446e-012	1.07704e-020	0.000452735	-0.0213376 
9.408      	1.07187e-020	2.11557e-012	1.07795e-020	0.000171135	-0.0212769 
9.41535    	1.0745e-020	2.11668e-012	1.07886e-020	-0.000108954	-0.0212159 
9.4227     	1.07713e-020	2.11779e-012	1.07976e-020	-0.000387529	-0.0211546 
9.43005    	1.07976e-020	2.11889e-012	1.08066e-020	-0.000664584	-0.021093  
9.4374     	1.0824e-020	2.11998e-012	1.08155e-020	-0.000940118	-0.0210312 
9.44475    	1.08504e-020	2.12107e-012	1.08244e-020	-0.00121413	-0.0209692 
9.4521     	1.08768e-020	2.12215e-012	1.08332e-020	-0.0014866 	-0.0209069 
9.45945    	1.09032e-020	2.12322e-012	1.0842e-020	-0.00175755	-0.0208443 
9.4668     	1.09296e-020	2.12429e-012	1.08508e-020	-0.00202696	-0.0207815 
9.47415    	1.09561e-020	2.12536e-012	1.08595e-020	-0.00229483	-0.0207185 
9.4815     	1.09826e-020	2.12642e-012	1.08681e-020	-0.00256115	-0.0206552 
9.48885    	1.10091e-020	2.12747e-012	1.08767e-020	-0.00282593	-0.0205916 
9.4962     	1.10356e-020	2.12851e-012	1.08853e-020	-0.00308916	-0.0205279 
9.50355    	1.10622e-020	2.12956e-012	1.08938e-020	-0.00335084	-0.0204639 
9.5109     	1.10887e-020	2.13059e-012	1.09023e-020	-0.00361096	-0.0203996 
9.51825    	1.11153e-020	2.13162e-012	1.09107e-020	-0.00386953	-0.0203352 
9.5256     	1.11419e-020	2.13264e-012	1.09191e-020	-0.00412653	-0.0202705 
9.53295    	1.11686e-020	2.13366e-012	1.09274e-020	-0.00438197	-0.0202056 
9.5403     	1.11952e-020	2.13467e-012	1.09357e-020	-0.00463584	-0.0201405 
9.54765    	1.12219e-020	2.13568e-012	1.09439e-020	-0.00488813	-0.0200751 
9.555      	1.12486e-020	2.13668e-012	1.09521e-020	-0.00513886	-0.0200096 
9.56235    	1.12753e-020	2.13767e-012	1.09602e-020	-0.00538801	-0.0199438 
9.5697     	1.1302e-020	2.13866e-012	1.09683e-020	-0.00563558	-0.0198779 
9.57705    	1.13288e-020	2.13964e-012	1.09763e-020	-0.00588158	-0.0198117 
9.5844     	1.13555e-020	2.14062e-012	1.09843e-020	-0.00612598	-0.0197453 
9.59175    	1.13823e-020	2.14159e-012	1.09922e-020	-0.00636881	-0.0196788 
9.5991     	1.14092e-020	2.14256e-012	1.10001e-020	-0.00661004	-0.019612  
9.60645    	1.1436e-020	2.14352e-012	1.10079e-020	-0.00684969	-0.0195451 
9.6138     	1.14628e-020	2.14447e-012	1.10157e-020	-0.00708774	-0.0194779 
9.62115    	1.14897e-020	2.14542e-012	1.10234e-020	-0.0073242 	-0.0194106 
9.6285     	1.15166e-020	2.14636e-012	1.10311e-020	-0.00755906	-0.0193431 
9.63585    	1.15435e-020	2.14729e-012	1.10387e-020	-0.00779232	-0.0192754 
9.6432     	1.15704e-020	2.14822e-012	1.10463e-020	-0.00802398	-0.0192075 
9.65055    	1.15974e-020	2.14915e-012	1.10539e-020	-0.00825404	-0.0191395 
9.6579     	1.16243e-020	2.15006e-012	1.10613e-020	-0.00848249	-0.0190713 
9.66525    	1.16513e-020	2.15098e-012	1.10688e-020	-0.00870934	-0.0190029 
9.6726     	1.16783e-020	2.15188e-012	1.10762e-020	-0.00893458	-0.0189343 
9.67995    	1.17053e-020	2.15278e-012	1.10835e-020	-0.00915821	-0.0188656 
9.6873     	1.17323e-020	2.15368e-012	1.10908e-020	-0.00938023	-0.0187967 
9.69465    	1.17594e-020	2.15456e-012	1.1098e-020	-0.00960063	-0.0187277 
9.702      	1.17865e-020	2.15545e-012	1.11052e-020	-0.00981942	-0.0186585 
9.70935    	1.18135e-020	2.15632e-012	1.11123e-020	-0.0100366 	-0.0185892 
9.7167     	1.18406e-020	2.15719e-012	1.11194e-020	-0.0102522 	-0.0185197 
9.72405    	1.18678e-020	2.15806e-012	1.11264e-020	-0.0104661 	-0.01845   
9.7314     	1.18949e-020	2.15892e-012	1.11334e-020	-0.0106784 	-0.0183802 
9.73875    	1.19221e-020	2.15977e-012	1.11403e-020	-0.0108891 	-0.0183103 
9.7461     	1.19492e-020	2.16061e-012	1.11471e-020	-0.0110982 	-0.0182402 
9.75345    	1.19764e-020	2.16146e-012	1.1154e-020	-0.0113056 	-0.01817   
9.7608     	1.20036e-020	2.16229e-012	1.11607e-020	-0.0115115 	-0.0180996 
9.76815    	1.20308e-020	2.16312e-012	1.11674e-020	-0.0117157 	-0.0180292 
9.7755     	1.20581e-020	2.16394e-012	1.11741e-020	-0.0119182 	-0.0179586 
9.78285    	1.20853e-020	2.16476e-012	1.11807e-020	-0.0121192 	-0.0178878 
9.7902     	1.21126e-020	2.16557e-012	1.11872e-020	-0.0123185 	-0.017817  
9.79755    	1.21399e-020	2.16637e-012	1.11937e-020	-0.0125162 	-0.017746  
9.8049     	1.21672e-020	2.16717e-012	1.12002e-020	-0.0127122 	-0.0176749 
9.81225    	1.21945e-020	2.16796e-012	1.12066e-020	-0.0129067 	-0.0176036 
9.8196     	1.22218e-020	2.16875e-012	1.12129e-020	-0.0130995 	-0.0175323 
9.82695    	1.22492e-020	2.16953e-012	1.12192e-020	-0.0132906 	-0.0174609 
9.8343     	1.22766e-020	2.1703e-012	1.12254e-020	-0.0134802 	-0.0173893 
9.84165    	1.23039e-020	2.17107e-012	1.12316e-020	-0.0136681 	-0.0173176 
9.849      	1.23313e-020	2.17183e-012	1.12377e-020	-0.0138543 	-0.0172459 
9.85635    	1.23587e-020	2.17259e-012	1.12438e-020	-0.014039  	-0.017174  
9.8637     	1.23862e-020	2.17334e-012	1.12498e-020	-0.014222  	-0.017102  
9.87105    	1.24136e-020	2.17408e-012	1.12557e-020	-0.0144033 	-0.01703   
9.8784     	1.24411e-020	2.17482e-012	1.12617e-020	-0.0145831 	-0.0169578 
9.88575    	1.24685e-020	2.17555e-012	1.12675e-020	-0.0147612 	-0.0168856 
9.8931     	1.2496e-020	2.17628e-012	1.12733e-020	-0.0149377 	-0.0168132 
9.90045    	1.25235e-020	2.177e-012 	1.1279e-020	-0.0151125 	-0.0167408 
9.9078     	1.2551e-020	2.17771e-012	1.12847e-020	-0.0152857 	-0.0166683 
9.91515    	1.25785e-020	2.17842e-012	1.12903e-020	-0.0154573 	-0.0165957 
9.9225     	1.26061e-020	2.17912e-012	1.12959e-020	-0.0156272 	-0.016523  
9.92985    	1.26336e-020	2.17982e-012	1.13014e-020	-0.0157955 	-0.0164503 
9.9372     	1.26612e-020	2.18051e-012	1.13069e-020	-0.0159622 	-0.0163775 
9.94455    	1.26888e-020	2.18119e-012	1.13123e-020	-0.0161272 	-0.0163046 
9.9519     	1.27164e-020	2.18187e-012	1.13176e-020	-0.0162906 	-0.0162316 
9.95925    	1.2744e-020	2.18254e-012	1.13229e-020	-0.0164524 	-0.0161586 
9.9666     	1.27716e-020	2.1832e-012	1.13282e-020	-0.0166125 	-0.0160855 
9.97395    	1.27992e-020	2.18386e-012	1.13334e-020	-0.016771  	-0.0160123 
9.9813     	1.28268e-020	2.18451e-012	1.13385e-020	-0.0169279 	-0.0159391 
9.98865    	1.28545e-020	2.18516e-012	1.13435e-020	-0.0170831 	-0.0158658 
9.996      	1.28822e-020	2.1858e-012	1.13486e-020	-0.0172368 	-0.0157924 
10.0033    	1.29098e-020	2.18644e-012	1.13535e-020	-0.0173888 	-0.015719  
10.0107    	1.29375e-020	2.18706e-012	1.13584e-020	-0.0175391 	-0.0156456 
10.018     	1.29652e-020	2.18769e-012	1.13632e-020	-0.0176879 	-0.0155721 
10.0254    	1.2993e-020	2.1883e-012	1.1368e-020	-0.017835  	-0.0154986 
10.0328    	1.30207e-020	2.18891e-012	1.13727e-020	-0.0179805 	-0.015425  
10.0401    	1.30484e-020	2.18951e-012	1.13774e-020	-0.0181243 	-0.0153514 
10.0474    	1.30762e-020	2.19011e-012	1.1382e-020	-0.0182666 	-0.0152777 
10.0548    	1.31039e-020	2.1907e-012	1.13866e-020	-0.0184072 	-0.015204  
10.0621    	1.31317e-020	2.19129e-012	1.13911e-020	-0.0185462 	-0.0151302 
10.0695    	1.31595e-020	2.19187e-012	1.13955e-020	-0.0186836 	-0.0150565 
10.0769    	1.31873e-020	2.19244e-012	1.13999e-020	-0.0188194 	-0.0149826 
10.0842    	1.32151e-020	2.19301e-012	1.14042e-020	-0.0189535 	-0.0149088 
10.0915    	1.32429e-020	2.19357e-012	1.14085e-020	-0.0190861 	-0.0148349 
10.0989    	1.32707e-020	2.19412e-012	1.14127e-020	-0.019217  	-0.014761  
10.1062    	1.32986e-020	2.19467e-012	1.14168e-020	-0.0193463 	-0.0146871 
10.1136    	1.33264e-020	2.19521e-012	1.14209e-020	-0.019474  	-0.0146132 
10.121     	1.33543e-020	2.19575e-012	1.14249e-020	-0.0196001 	-0.0145392 
10.1283    	1.33821e-020	2.19627e-012	1.14289e-020	-0.0197246 	-0.0144653 
10.1357    	1.341e-020 	2.1968e-012	1.14328e-020	-0.0198475 	-0.0143913 
10.143     	1.34379e-020	2.19731e-012	1.14366e-020	-0.0199687 	-0.0143173 
10.1503    	1.34658e-020	2.19783e-012	1.14404e-020	-0.0200884 	-0.0142433 
10.1577    	1.34937e-020	2.19833e-012	1.14441e-020	-0.0202065 	-0.0141693 
10.165     	1.35216e-020	2.19883e-012	1.14478e-020	-0.020323  	-0.0140953 
10.1724    	1.35495e-020	2.19932e-012	1.14514e-020	-0.0204379 	-0.0140212 
10.1798    	1.35775e-020	2.19981e-012	1.1455e-020	-0.0205512 	-0.0139472 
10.1871    	1.36054e-020	2.20029e-012	1.14585e-020	-0.0206628 	-0.0138732 
10.1944    	1.36333e-020	2.20076e-012	1.14619e-020	-0.020773  	-0.0137991 
10.2018    	1.36613e-020	2.20123e-012	1.14652e-020	-0.0208815 	-0.0137251 
10.2091    	1.36893e-020	2.20169e-012	1.14686e-020	-0.0209884 	-0.0136511 
10.2165    	1.37172e-020	2.20214e-012	1.14718e-020	-0.0210938 	-0.0135771 
10.2239    	1.37452e-020	2.20259e-012	1.1475e-020	-0.0211975 	-0.0135031 
10.2312    	1.37732e-020	2.20303e-012	1.14781e-020	-0.0212997 	-0.0134291 
10.2386    	1.38012e-020	2.20347e-012	1.14812e-020	-0.0214003 	-0.0133551 
10.2459    	1.38292e-020	2.2039e-012	1.14842e-020	-0.0214994 	-0.0132812 
10.2532    	1.38572e-020	2.20432e-012	1.14871e-020	-0.0215968 	-0.0132073 
10.2606    	1.38852e-020	2.20474e-012	1.149e-020 	-0.0216927 	-0.0131333 
10.2679    	1.39133e-020	2.20515e-012	1.14928e-020	-0.0217871 	-0.0130594 
10.2753    	1.39413e-020	2.20556e-012	1.14956e-020	-0.0218798 	-0.0129856 
10.2827    	1.39693e-020	2.20596e-012	1.14983e-020	-0.021971  	-0.0129117 
10.29      	1.39974e-020	2.20635e-012	1.15009e-020	-0.0220607 	-0.0128379 
10.2973    	1.40254e-020	2.20673e-012	1.15035e-020	-0.0221488 	-0.0127641 
10.3047    	1.40535e-020	2.20711e-012	1.1506e-020	-0.0222353 	-0.0126904 
10.312     	1.40815e-020	2.20749e-012	1.15084e-020	-0.0223203 	-0.0126166 
10.3194    	1.41096e-020	2.20786e-012	1.15108e-020	-0.0224037 	-0.0125429 
10.3268    	1.41377e-020	2.20822e-012	1.15131e-020	-0.0224856 	-0.0124693 
10.3341    	1.41658e-020	2.20857e-012	1.15154e-020	-0.022566  	-0.0123957 
10.3415    	1.41938e-020	2.20892e-012	1.15176e-020	-0.0226448 	-0.0123221 
10.3488    	1.42219e-020	2.20926e-012	1.15197e-020	-0.0227221 	-0.0122486 
10.3561    	1.425e-020 	2.2096e-012	1.15218e-020	-0.0227978 	-0.0121751 
10.3635    	1.42781e-020	2.20993e-012	1.15238e-020	-0.022872  	-0.0121016 
10.3708    	1.43062e-020	2.21025e-012	1.15257e-020	-0.0229447 	-0.0120282 
10.3782    	1.43344e-020	2.21057e-012	1.15276e-020	-0.0230159 	-0.0119549 
10.3856    	1.43625e-020	2.21088e-012	1.15294e-020	-0.0230855 	-0.0118816 
10.3929    	1.43906e-020	2.21118e-012	1.15312e-020	-0.0231537 	-0.0118083 
10.4002    	1.44187e-020	2.21148e-012	1.15329e-020	-0.0232203 	-0.0117351 
10.4076    	1.44468e-020	2.21177e-012	1.15345e-020	-0.0232854 	-0.011662  
10.4149    	1.4475e-020	2.21206e-012	1.15361e-020	-0.023349  	-0.0115889 
10.4223    	1.45031e-020	2.21234e-012	1.15376e-020	-0.0234111 	-0.0115159 
10.4297    	1.45313e-020	2.21261e-012	1.1539e-020	-0.0234716 	-0.011443  
10.437     	1.45594e-020	2.21288e-012	1.15404e-020	-0.0235307 	-0.0113701 
10.4444    	1.45875e-020	2.21314e-012	1.15417e-020	-0.0235883 	-0.0112972 
10.4517    	1.46157e-020	2.2134e-012	1.15429e-020	-0.0236445 	-0.0112245 
10.459     	1.46439e-020	2.21364e-012	1.15441e-020	-0.0236991 	-0.0111518 
10.4664    	1.4672e-020	2.21388e-012	1.15452e-020	-0.0237522 	-0.0110792 
10.4737    	1.47002e-020	2.21412e-012	1.15463e-020	-0.0238039 	-0.0110066 
10.4811    	1.47283e-020	2.21435e-012	1.15472e-020	-0.0238541 	-0.0109341 
10.4885    	1.47565e-020	2.21457e-012	1.15482e-020	-0.0239028 	-0.0108617 
10.4958    	1.47847e-020	2.21479e-012	1.1549e-020	-0.02395   	-0.0107894 
10.5031    	1.48128e-020	2.215e-012 	1.15498e-020	-0.0239958 	-0.0107171 
10.5105    	1.4841e-020	2.2152e-012	1.15505e-020	-0.0240402 	-0.010645  
10.5178    	1.48692e-020	2.2154e-012	1.15512e-020	-0.024083  	-0.0105729 
10.5252    	1.48973e-020	2.21559e-012	1.15518e-020	-0.0241245 	-0.0105008 
10.5326    	1.49255e-020	2.21578e-012	1.15523e-020	-0.0241644 	-0.0104289 
10.5399    	1.49537e-020	2.21596e-012	1.15528e-020	-0.024203  	-0.0103571 
10.5473    	1.49819e-020	2.21613e-012	1.15532e-020	-0.0242401 	-0.0102853 
10.5546    	1.50101e-020	2.21629e-012	1.15535e-020	-0.0242757 	-0.0102137 
10.5619    	1.50382e-020	2.21645e-012	1.15537e-020	-0.0243099 	-0.0101421 
10.5693    	1.50664e-020	2.21661e-012	1.15539e-020	-0.0243427 	-0.0100706 
10.5766    	1.50946e-020	2.21675e-012	1.15541e-020	-0.0243741 	-0.0099992 
10.584     	1.51228e-020	2.21689e-012	1.15541e-020	-0.0244041 	-0.0099279 
10.5914    	1.5151e-020	2.21703e-012	1.15541e-020	-0.0244326 	-0.00985669
10.5987    	1.51791e-020	2.21716e-012	1.15541e-020	-0.0244597 	-0.00978559
10.606     	1.52073e-020	2.21728e-012	1.15539e-020	-0.0244855 	-0.00971458
10.6134    	1.52355e-020	2.21739e-012	1.15537e-020	-0.0245098 	-0.00964367
10.6207    	1.52637e-020	2.2175e-012	1.15534e-020	-0.0245327 	-0.00957287
10.6281    	1.52919e-020	2.21761e-012	1.15531e-020	-0.0245543 	-0.00950216
10.6355    	1.532e-020 	2.2177e-012	1.15527e-020	-0.0245744 	-0.00943157
10.6428    	1.53482e-020	2.21779e-012	1.15522e-020	-0.0245932 	-0.00936107
10.6502    	1.53764e-020	2.21788e-012	1.15517e-020	-0.0246106 	-0.00929069
10.6575    	1.54046e-020	2.21795e-012	1.15511e-020	-0.0246266 	-0.00922041
10.6648    	1.54327e-020	2.21803e-012	1.15504e-020	-0.0246412 	-0.00915024
10.6722    	1.54609e-020	2.21809e-012	1.15497e-020	-0.0246545 	-0.00908018
10.6795    	1.54891e-020	2.21815e-012	1.15489e-020	-0.0246664 	-0.00901024
10.6869    	1.55172e-020	2.2182e-012	1.1548e-020	-0.024677  	-0.00894041
10.6943    	1.55454e-020	2.21825e-012	1.1547e-020	-0.0246862 	-0.00887069
10.7016    	1.55736e-020	2.21829e-012	1.1546e-020	-0.0246941 	-0.0088011 
10.7089    	1.56017e-020	2.21832e-012	1.1545e-020	-0.0247006 	-0.00873161
10.7163    	1.56299e-020	2.21835e-012	1.15438e-020	-0.0247058 	-0.00866225
10.7236    	1.5658e-020	2.21837e-012	1.15426e-020	-0.0247096 	-0.00859301
10.731     	1.56862e-020	2.21838e-012	1.15413e-020	-0.0247122 	-0.00852389
10.7384    	1.57143e-020	2.21839e-012	1.15399e-020	-0.0247134 	-0.00845489
10.7457    	1.57425e-020	2.21839e-012	1.15385e-020	-0.0247133 	-0.00838602
10.753     	1.57706e-020	2.21839e-012	1.1537e-020	-0.0247118 	-0.00831727
10.7604    	1.57988e-020	2.21838e-012	1.15355e-020	-0.0247091 	-0.00824865
10.7677    	1.58269e-020	2.21836e-012	1.15338e-020	-0.0247051 	-0.00818016
10.7751    	1.5855e-020	2.21833e-012	1.15321e-020	-0.0246997 	-0.00811179
10.7824    	1.58832e-020	2.2183e-012	1.15304e-020	-0.0246931 	-0.00804356
10.7898    	1.59113e-020	2.21827e-012	1.15285e-020	-0.0246852 	-0.00797546
10.7972    	1.59394e-020	2.21823e-012	1.15266e-020	-0.024676  	-0.00790749
10.8045    	1.59675e-020	2.21818e-012	1.15247e-020	-0.0246656 	-0.00783965
10.8118    	1.59956e-020	2.21812e-012	1.15226e-020	-0.0246538 	-0.00777195
