r          	Er(r)      	Ephi(r)    	Ez(r)      	Hr(r)      	Hphi(r)    	Hz(r)      	Jr(r)      	Jphi(r)    	Jz(r)      
246.96     	2.02142e-39	2.62129e-36	-1.16308e-43	1.13505e-43	3.13891e-43	1.88459e-36	0          	0          	0          
247.548    	4.87359e-40	6.43819e-37	-1.12104e-44	2.8026e-44 	9.10844e-44	4.61703e-37	0          	0          	0          
248.136    	1.16082e-40	1.56193e-37	8.40779e-45	7.00649e-45	3.36312e-44	1.11729e-37	0          	0          	0          
248.724    	2.73169e-41	3.74316e-38	1.54143e-44	1.4013e-45 	1.54143e-44	2.67093e-38	0          	0          	0          
249.312    	6.35068e-42	8.86187e-39	9.80909e-45	0          	5.60519e-45	6.30778e-39	0          	0          	0          
249.9      	1.45875e-42	2.07276e-39	2.8026e-45 	0          	1.4013e-45 	1.47176e-39	0          	0          	0          
250.488    	3.29305e-43	4.79e-40   	7.00649e-45	0          	2.8026e-45 	3.39287e-40	0          	0          	0          
251.076    	7.42688e-44	1.09371e-40	-1.4013e-45	0          	-7.00649e-45	7.72802e-41	0          	0          	0          
251.664    	1.54143e-44	2.46699e-41	-2.8026e-45	0          	-1.12104e-44	1.73873e-41	0          	0          	0          
252.252    	2.8026e-45 	5.49169e-42	-1.4013e-45	0          	-5.60519e-45	3.85777e-42	0          	0          	0          
252.84     	0          	1.19951e-42	7.00649e-45	0          	-4.2039e-45	8.36575e-43	0          	0          	0          
253.428    	0          	2.53635e-43	0          	0          	1.4013e-45 	1.75162e-43	0          	0          	0          
254.016    	0          	4.76441e-44	1.4013e-45 	0          	-1.4013e-45	3.08286e-44	0          	0          	0          
254.604    	0          	8.40779e-45	2.8026e-45 	0          	5.60519e-45	5.60519e-45	0          	0          	0          
255.192    	0          	0          	9.80909e-45	0          	1.12104e-44	0          	0          	0          	0          
255.78     	0          	0          	-5.60519e-45	0          	-7.00649e-45	0          	0          	0          	0          
256.368    	0          	0          	1.4013e-45 	0          	-1.26117e-44	0          	0          	0          	0          
256.956    	0          	0          	4.2039e-45 	0          	2.8026e-45 	0          	0          	0          	0          
257.544    	0          	0          	-2.10195e-44	0          	-1.54143e-44	0          	0          	0          	0          
258.132    	0          	0          	-1.4013e-45	0          	-9.80909e-45	0          	0          	0          	0          
258.72     	0          	0          	7.00649e-45	0          	4.2039e-45 	0          	0          	0          	0          
259.308    	0          	0          	2.8026e-45 	0          	5.60519e-45	0          	0          	0          	0          
259.896    	0          	0          	-8.40779e-45	0          	-1.12104e-44	0          	0          	0          	0          
260.484    	0          	0          	-1.4013e-45	0          	1.4013e-45 	0          	0          	0          	0          
261.072    	0          	0          	-8.40779e-45	0          	-5.60519e-45	0          	0          	0          	0          
261.66     	0          	0          	1.4013e-45 	0          	-0         	0          	0          	0          	0          
262.248    	0          	0          	1.54143e-44	0          	1.12104e-44	0          	0          	0          	0          
262.836    	0          	0          	2.8026e-45 	0          	-4.2039e-45	0          	0          	0          	0          
263.424    	0          	0          	8.40779e-45	0          	1.4013e-45 	0          	0          	0          	0          
264.012    	0          	0          	9.80909e-45	0          	7.00649e-45	0          	0          	0          	0          
264.6      	0          	0          	8.40779e-45	0          	5.60519e-45	0          	0          	0          	0          
265.188    	0          	0          	7.00649e-45	0          	-1.4013e-45	0          	0          	0          	0          
265.776    	0          	0          	2.8026e-45 	0          	4.2039e-45 	0          	0          	0          	0          
266.364    	0          	0          	-4.2039e-45	0          	-1.4013e-45	0          	0          	0          	0          
266.952    	0          	0          	-1.12104e-44	0          	-5.60519e-45	0          	0          	0          	0          
267.54     	0          	0          	-1.4013e-45	0          	-8.40779e-45	0          	0          	0          	0          
268.128    	0          	0          	1.4013e-45 	0          	-0         	0          	0          	0          	0          
268.716    	0          	0          	0          	0          	0          	0          	0          	0          	0          
269.304    	0          	0          	2.8026e-45 	0          	1.4013e-45 	0          	0          	0          	0          
269.892    	0          	0          	2.8026e-45 	0          	-5.60519e-45	0          	0          	0          	0          
270.48     	0          	0          	5.60519e-45	0          	-7.00649e-45	0          	0          	0          	0          
271.068    	0          	0          	-2.8026e-45	0          	-4.2039e-45	0          	0          	0          	0          
271.656    	0          	0          	-5.60519e-45	0          	-2.8026e-45	0          	0          	0          	0          
272.244    	0          	0          	1.12104e-44	0          	7.00649e-45	0          	0          	0          	0          
272.832    	0          	0          	2.8026e-45 	0          	-1.4013e-45	0          	0          	0          	0          
273.42     	0          	0          	-1.4013e-45	0          	-5.60519e-45	0          	0          	0          	0          
274.008    	0          	0          	-7.00649e-45	0          	-8.40779e-45	0          	0          	0          	0          
274.596    	0          	0          	-1.4013e-45	0          	-1.4013e-45	0          	0          	0          	0          
275.184    	0          	0          	-5.60519e-45	0          	1.4013e-45 	0          	0          	0          	0          
275.772    	0          	0          	4.2039e-45 	0          	4.2039e-45 	0          	0          	0          	0          
276.36     	0          	0          	4.2039e-45 	0          	5.60519e-45	0          	0          	0          	0          
276.948    	0          	0          	5.60519e-45	0          	2.8026e-45 	0          	0          	0          	0          
277.536    	0          	0          	-1.4013e-45	0          	-2.8026e-45	0          	0          	0          	0          
278.124    	0          	0          	9.80909e-45	0          	9.80909e-45	0          	0          	0          	0          
278.712    	0          	0          	1.4013e-45 	0          	0          	0          	0          	0          	0          
279.3      	0          	0          	-2.8026e-45	0          	2.8026e-45 	0          	0          	0          	0          
279.888    	0          	0          	-4.2039e-45	0          	0          	0          	0          	0          	0          
280.476    	0          	0          	-2.8026e-45	0          	-0         	0          	0          	0          	0          
281.064    	0          	0          	0          	0          	-2.8026e-45	0          	0          	0          	0          
281.652    	0          	0          	1.4013e-45 	0          	4.2039e-45 	0          	0          	0          	0          
282.24     	0          	0          	4.2039e-45 	0          	-0         	0          	0          	0          	0          
282.828    	0          	0          	1.4013e-45 	0          	1.4013e-45 	0          	0          	0          	0          
283.416    	0          	0          	2.8026e-45 	0          	4.2039e-45 	0          	0          	0          	0          
284.004    	0          	0          	1.4013e-45 	0          	0          	0          	0          	0          	0          
284.592    	0          	0          	1.4013e-45 	0          	0          	0          	0          	0          	0          
285.18     	0          	0          	4.2039e-45 	0          	-1.4013e-45	0          	0          	0          	0          
285.768    	0          	0          	0          	0          	1.4013e-45 	0          	0          	0          	0          
286.356    	0          	0          	1.4013e-45 	0          	-0         	0          	0          	0          	0          
286.944    	0          	0          	-1.4013e-45	0          	0          	0          	0          	0          	0          
287.532    	0          	0          	1.4013e-45 	0          	1.4013e-45 	0          	0          	0          	0          
288.12     	0          	0          	-1.4013e-45	0          	-2.8026e-45	0          	0          	0          	0          
288.708    	0          	0          	0          	0          	-0         	0          	0          	0          	0          
289.296    	0          	0          	0          	0          	0          	0          	0          	0          	0          
289.884    	0          	0          	1.4013e-45 	0          	1.4013e-45 	0          	0          	0          	0          
290.472    	0          	0          	1.4013e-45 	0          	0          	0          	0          	0          	0          
291.06     	0          	0          	1.4013e-45 	0          	1.4013e-45 	0          	0          	0          	0          
291.648    	0          	0          	0          	0          	-1.4013e-45	0          	0          	0          	0          
292.236    	0          	0          	1.4013e-45 	0          	1.4013e-45 	0          	0          	0          	0          
292.824    	0          	0          	0          	0          	0          	0          	0          	0          	0          
293.412    	0          	0          	0          	0          	-1.4013e-45	0          	0          	0          	0          
294        	0          	0          	0          	0          	0          	0          	0          	0          	0          
294.588    	0          	0          	-1.4013e-45	0          	0          	0          	0          	0          	0          
295.176    	0          	0          	0          	0          	2.8026e-45 	0          	0          	0          	0          
295.764    	0          	0          	0          	0          	0          	0          	0          	0          	0          
296.352    	0          	0          	0          	0          	0          	0          	0          	0          	0          
296.94     	0          	0          	0          	0          	0          	0          	0          	0          	0          
297.528    	0          	0          	0          	0          	0          	0          	0          	0          	0          
298.116    	0          	0          	0          	0          	0          	0          	0          	0          	0          
298.704    	0          	0          	0          	0          	0          	0          	0          	0          	0          
299.292    	0          	0          	0          	0          	0          	0          	0          	0          	0          
299.88     	0          	0          	0          	0          	0          	0          	0          	0          	0          
300.468    	0          	0          	0          	0          	0          	0          	0          	0          	0          
301.056    	0          	0          	0          	0          	0          	0          	0          	0          	0          
301.644    	0          	0          	0          	0          	0          	0          	0          	0          	0          
302.232    	0          	0          	0          	0          	0          	0          	0          	0          	0          
302.82     	0          	0          	0          	0          	0          	0          	0          	0          	0          
303.408    	0          	0          	0          	0          	0          	0          	0          	0          	0          
303.996    	0          	0          	0          	0          	0          	0          	0          	0          	0          
304.584    	0          	0          	0          	0          	0          	0          	0          	0          	0          
305.172    	0          	0          	0          	0          	0          	0          	0          	0          	0          
305.76     	0          	0          	0          	0          	0          	0          	0          	0          	0          
306.348    	0          	0          	0          	0          	0          	0          	0          	0          	0          
306.936    	0          	0          	0          	0          	0          	0          	0          	0          	0          
307.524    	0          	0          	0          	0          	0          	0          	0          	0          	0          
308.112    	0          	0          	0          	0          	0          	0          	0          	0          	0          
308.7      	0          	0          	0          	0          	0          	0          	0          	0          	0          
309.288    	0          	0          	0          	0          	0          	0          	0          	0          	0          
309.876    	0          	0          	0          	0          	0          	0          	0          	0          	0          
310.464    	0          	0          	0          	0          	0          	0          	0          	0          	0          
311.052    	0          	0          	0          	0          	0          	0          	0          	0          	0          
311.64     	0          	0          	0          	0          	0          	0          	0          	0          	0          
312.228    	0          	0          	0          	0          	0          	0          	0          	0          	0          
312.816    	0          	0          	0          	0          	0          	0          	0          	0          	0          
313.404    	0          	0          	0          	0          	0          	0          	0          	0          	0          
313.992    	0          	0          	0          	0          	0          	0          	0          	0          	0          
314.58     	0          	0          	0          	0          	0          	0          	0          	0          	0          
315.168    	0          	0          	0          	0          	0          	0          	0          	0          	0          
315.756    	0          	0          	0          	0          	0          	0          	0          	0          	0          
316.344    	0          	0          	0          	0          	0          	0          	0          	0          	0          
316.932    	0          	0          	0          	0          	0          	0          	0          	0          	0          
317.52     	0          	0          	0          	0          	0          	0          	0          	0          	0          
318.108    	0          	0          	0          	0          	0          	0          	0          	0          	0          
318.696    	0          	0          	0          	0          	0          	0          	0          	0          	0          
319.284    	0          	0          	0          	0          	0          	0          	0          	0          	0          
319.872    	0          	0          	0          	0          	0          	0          	0          	0          	0          
320.46     	0          	0          	0          	0          	0          	0          	0          	0          	0          
321.048    	0          	0          	0          	0          	0          	0          	0          	0          	0          
321.636    	0          	0          	0          	0          	0          	0          	0          	0          	0          
322.224    	0          	0          	0          	0          	0          	0          	0          	0          	0          
322.812    	0          	0          	0          	0          	0          	0          	0          	0          	0          
323.4      	0          	0          	0          	0          	0          	0          	0          	0          	0          
323.988    	0          	0          	0          	0          	0          	0          	0          	0          	0          
324.576    	0          	0          	0          	0          	0          	0          	0          	0          	0          
325.164    	0          	0          	0          	0          	0          	0          	0          	0          	0          
325.752    	0          	0          	0          	0          	0          	0          	0          	0          	0          
326.34     	0          	0          	0          	0          	0          	0          	0          	0          	0          
326.928    	0          	0          	0          	0          	0          	0          	0          	0          	0          
327.516    	0          	0          	0          	0          	0          	0          	0          	0          	0          
328.104    	0          	0          	0          	0          	0          	0          	0          	0          	0          
328.692    	0          	0          	0          	0          	0          	0          	0          	0          	0          
329.28     	0          	0          	0          	0          	0          	0          	0          	0          	0          
329.868    	0          	0          	0          	0          	0          	0          	0          	0          	0          
330.456    	0          	0          	0          	0          	0          	0          	0          	0          	0          
331.044    	0          	0          	0          	0          	0          	0          	0          	0          	0          
331.632    	0          	0          	0          	0          	0          	0          	0          	0          	0          
332.22     	0          	0          	0          	0          	0          	0          	0          	0          	0          
332.808    	0          	0          	0          	0          	0          	0          	0          	0          	0          
333.396    	0          	0          	0          	0          	0          	0          	0          	0          	0          
333.984    	0          	0          	0          	0          	0          	0          	0          	0          	0          
334.572    	0          	0          	0          	0          	0          	0          	0          	0          	0          
335.16     	0          	0          	0          	0          	0          	0          	0          	0          	0          
335.748    	0          	0          	0          	0          	0          	0          	0          	0          	0          
336.336    	0          	0          	0          	0          	0          	0          	0          	0          	0          
336.924    	0          	0          	0          	0          	0          	0          	0          	0          	0          
337.512    	0          	0          	0          	0          	0          	0          	0          	0          	0          
338.1      	0          	0          	0          	0          	0          	0          	0          	0          	0          
338.688    	0          	0          	0          	0          	0          	0          	0          	0          	0          
339.276    	0          	0          	0          	0          	0          	0          	0          	0          	0          
339.864    	0          	0          	0          	0          	0          	0          	0          	0          	0          
340.452    	0          	0          	0          	0          	0          	0          	0          	0          	0          
341.04     	0          	0          	0          	0          	0          	0          	0          	0          	0          
341.628    	0          	0          	0          	0          	0          	0          	0          	0          	0          
342.216    	0          	0          	0          	0          	0          	0          	0          	0          	0          
342.804    	0          	0          	0          	0          	0          	0          	0          	0          	0          
343.392    	0          	0          	0          	0          	0          	0          	0          	0          	0          
343.98     	0          	0          	0          	0          	0          	0          	0          	0          	0          
344.568    	0          	0          	0          	0          	0          	0          	0          	0          	0          
345.156    	0          	0          	0          	0          	0          	0          	0          	0          	0          
345.744    	0          	0          	0          	0          	0          	0          	0          	0          	0          
346.332    	0          	0          	0          	0          	0          	0          	0          	0          	0          
346.92     	0          	0          	0          	0          	0          	0          	0          	0          	0          
347.508    	0          	0          	0          	0          	0          	0          	0          	0          	0          
348.096    	0          	0          	0          	0          	0          	0          	0          	0          	0          
348.684    	0          	0          	0          	0          	0          	0          	0          	0          	0          
349.272    	0          	0          	0          	0          	0          	0          	0          	0          	0          
349.86     	0          	0          	0          	0          	0          	0          	0          	0          	0          
350.448    	0          	0          	0          	0          	0          	0          	0          	0          	0          
351.036    	0          	0          	0          	0          	0          	0          	0          	0          	0          
351.624    	0          	0          	0          	0          	0          	0          	0          	0          	0          
352.212    	0          	0          	0          	0          	0          	0          	0          	0          	0          
352.8      	0          	0          	0          	0          	0          	0          	0          	0          	0          
353.388    	0          	0          	0          	0          	0          	0          	0          	0          	0          
353.976    	0          	0          	0          	0          	0          	0          	0          	0          	0          
354.564    	0          	0          	0          	0          	0          	0          	0          	0          	0          
355.152    	0          	0          	0          	0          	0          	0          	0          	0          	0          
355.74     	0          	0          	0          	0          	0          	0          	0          	0          	0          
356.328    	0          	0          	0          	0          	0          	0          	0          	0          	0          
356.916    	0          	0          	0          	0          	0          	0          	0          	0          	0          
357.504    	0          	0          	0          	0          	0          	0          	0          	0          	0          
358.092    	0          	0          	0          	0          	0          	0          	0          	0          	0          
358.68     	0          	0          	0          	0          	0          	0          	0          	0          	0          
359.268    	0          	0          	0          	0          	0          	0          	0          	0          	0          
359.856    	0          	0          	0          	0          	0          	0          	0          	0          	0          
360.444    	0          	0          	0          	0          	0          	0          	0          	0          	0          
361.032    	0          	0          	0          	0          	0          	0          	0          	0          	0          
361.62     	0          	0          	0          	0          	0          	0          	0          	0          	0          
362.208    	0          	0          	0          	0          	0          	0          	0          	0          	0          
362.796    	0          	0          	0          	0          	0          	0          	0          	0          	0          
363.384    	0          	0          	0          	0          	0          	0          	0          	0          	0          
363.972    	0          	0          	0          	0          	0          	0          	0          	0          	0          
364.56     	0          	0          	0          	0          	0          	0          	0          	0          	0          
365.148    	0          	0          	0          	0          	0          	0          	0          	0          	0          
365.736    	0          	0          	0          	0          	0          	0          	0          	0          	0          
366.324    	0          	0          	0          	0          	0          	0          	0          	0          	0          
366.912    	0          	0          	0          	0          	0          	0          	0          	0          	0          
367.5      	0          	0          	0          	0          	0          	0          	0          	0          	0          
368.088    	0          	0          	0          	0          	0          	0          	0          	0          	0          
368.676    	0          	0          	0          	0          	0          	0          	0          	0          	0          
369.264    	0          	0          	0          	0          	0          	0          	0          	0          	0          
369.852    	0          	0          	0          	0          	0          	0          	0          	0          	0          
370.44     	0          	0          	0          	0          	0          	0          	0          	0          	0          
371.028    	0          	0          	0          	0          	0          	0          	0          	0          	0          
371.616    	0          	0          	0          	0          	0          	0          	0          	0          	0          
372.204    	0          	0          	0          	0          	0          	0          	0          	0          	0          
372.792    	0          	0          	0          	0          	0          	0          	0          	0          	0          
373.38     	0          	0          	0          	0          	0          	0          	0          	0          	0          
373.968    	0          	0          	0          	0          	0          	0          	0          	0          	0          
374.556    	0          	0          	0          	0          	0          	0          	0          	0          	0          
375.144    	0          	0          	0          	0          	0          	0          	0          	0          	0          
375.732    	0          	0          	0          	0          	0          	0          	0          	0          	0          
376.32     	0          	0          	0          	0          	0          	0          	0          	0          	0          
376.908    	0          	0          	0          	0          	0          	0          	0          	0          	0          
377.496    	0          	0          	0          	0          	0          	0          	0          	0          	0          
378.084    	0          	0          	0          	0          	0          	0          	0          	0          	0          
378.672    	0          	0          	0          	0          	0          	0          	0          	0          	0          
379.26     	0          	0          	0          	0          	0          	0          	0          	0          	0          
379.848    	0          	0          	0          	0          	0          	0          	0          	0          	0          
380.436    	0          	0          	0          	0          	0          	0          	0          	0          	0          
381.024    	0          	0          	0          	0          	0          	0          	0          	0          	0          
381.612    	0          	0          	0          	0          	0          	0          	0          	0          	0          
382.2      	0          	0          	0          	0          	0          	0          	0          	0          	0          
382.788    	0          	0          	0          	0          	0          	0          	0          	0          	0          
383.376    	0          	0          	0          	0          	0          	0          	0          	0          	0          
383.964    	0          	0          	0          	0          	0          	0          	0          	0          	0          
384.552    	0          	0          	0          	0          	0          	0          	0          	0          	0          
385.14     	0          	0          	0          	0          	0          	0          	0          	0          	0          
385.728    	0          	0          	0          	0          	0          	0          	0          	0          	0          
386.316    	0          	0          	0          	0          	0          	0          	0          	0          	0          
386.904    	0          	0          	0          	0          	0          	0          	0          	0          	0          
387.492    	0          	0          	0          	0          	0          	0          	0          	0          	0          
388.08     	0          	0          	0          	0          	0          	0          	0          	0          	0          
388.668    	0          	0          	0          	0          	0          	0          	0          	0          	0          
389.256    	0          	0          	0          	0          	0          	0          	0          	0          	0          
389.844    	0          	0          	0          	0          	0          	0          	0          	0          	0          
390.432    	0          	0          	0          	0          	0          	0          	0          	0          	0          
391.02     	0          	0          	0          	0          	0          	0          	0          	0          	0          
391.608    	0          	0          	0          	0          	0          	0          	0          	0          	0          
392.196    	0          	0          	0          	0          	0          	0          	0          	0          	0          
392.784    	0          	0          	0          	0          	0          	0          	0          	0          	0          
393.372    	0          	0          	0          	0          	0          	0          	0          	0          	0          
393.96     	0          	0          	0          	0          	0          	0          	0          	0          	0          
394.548    	0          	0          	0          	0          	0          	0          	0          	0          	0          
395.136    	0          	0          	0          	0          	0          	0          	0          	0          	0          
395.724    	0          	0          	0          	0          	0          	0          	0          	0          	0          
396.312    	0          	0          	0          	0          	0          	0          	0          	0          	0          
396.9      	0          	0          	0          	0          	0          	0          	0          	0          	0          
397.488    	0          	0          	0          	0          	0          	0          	0          	0          	0          
398.076    	0          	0          	0          	0          	0          	0          	0          	0          	0          
398.664    	0          	0          	0          	0          	0          	0          	0          	0          	0          
399.252    	0          	0          	0          	0          	0          	0          	0          	0          	0          
399.84     	0          	0          	0          	0          	0          	0          	0          	0          	0          
400.428    	0          	0          	0          	0          	0          	0          	0          	0          	0          
401.016    	0          	0          	0          	0          	0          	0          	0          	0          	0          
401.604    	0          	0          	0          	0          	0          	0          	0          	0          	0          
402.192    	0          	0          	0          	0          	0          	0          	0          	0          	0          
402.78     	0          	0          	0          	0          	0          	0          	0          	0          	0          
403.368    	0          	0          	0          	0          	0          	0          	0          	0          	0          
403.956    	0          	0          	0          	0          	0          	0          	0          	0          	0          
404.544    	0          	0          	0          	0          	0          	0          	0          	0          	0          
405.132    	0          	0          	0          	0          	0          	0          	0          	0          	0          
405.72     	0          	0          	0          	0          	0          	0          	0          	0          	0          
406.308    	0          	0          	0          	0          	0          	0          	0          	0          	0          
406.896    	0          	0          	0          	0          	0          	0          	0          	0          	0          
407.484    	0          	0          	0          	0          	0          	0          	0          	0          	0          
408.072    	0          	0          	0          	0          	0          	0          	0          	0          	0          
408.66     	0          	0          	0          	0          	0          	0          	0          	0          	0          
409.248    	0          	0          	0          	0          	0          	0          	0          	0          	0          
409.836    	0          	0          	0          	0          	0          	0          	0          	0          	0          
410.424    	0          	0          	0          	0          	0          	0          	0          	0          	0          
411.012    	0          	0          	0          	0          	0          	0          	0          	0          	0          
411.6      	0          	0          	0          	0          	0          	0          	0          	0          	0          
412.188    	0          	0          	0          	0          	0          	0          	0          	0          	0          
412.776    	0          	0          	0          	0          	0          	0          	0          	0          	0          
413.364    	0          	0          	0          	0          	0          	0          	0          	0          	0          
413.952    	0          	0          	0          	0          	0          	0          	0          	0          	0          
414.54     	0          	0          	0          	0          	0          	0          	0          	0          	0          
415.128    	0          	0          	0          	0          	0          	0          	0          	0          	0          
415.716    	0          	0          	0          	0          	0          	0          	0          	0          	0          
416.304    	0          	0          	0          	0          	0          	0          	0          	0          	0          
416.892    	0          	0          	0          	0          	0          	0          	0          	0          	0          
417.48     	0          	0          	0          	0          	0          	0          	0          	0          	0          
418.068    	0          	0          	0          	0          	0          	0          	0          	0          	0          
418.656    	0          	0          	0          	0          	0          	0          	0          	0          	0          
419.244    	0          	0          	0          	0          	0          	0          	0          	0          	0          
419.832    	0          	0          	0          	0          	0          	0          	0          	0          	0          
420.42     	0          	0          	0          	0          	0          	0          	0          	0          	0          
421.008    	0          	0          	0          	0          	0          	0          	0          	0          	0          
421.596    	0          	0          	0          	0          	0          	0          	0          	0          	0          
422.184    	0          	0          	0          	0          	0          	0          	0          	0          	0          
422.772    	0          	0          	0          	0          	0          	0          	0          	0          	0          
423.36     	0          	0          	0          	0          	0          	0          	0          	0          	0          
423.948    	0          	0          	0          	0          	0          	0          	0          	0          	0          
424.536    	0          	0          	0          	0          	0          	0          	0          	0          	0          
425.124    	0          	0          	0          	0          	0          	0          	0          	0          	0          
425.712    	0          	0          	0          	0          	0          	0          	0          	0          	0          
426.3      	0          	0          	0          	0          	0          	0          	0          	0          	0          
426.888    	0          	0          	0          	0          	0          	0          	0          	0          	0          
427.476    	0          	0          	0          	0          	0          	0          	0          	0          	0          
428.064    	0          	0          	0          	0          	0          	0          	0          	0          	0          
428.652    	0          	0          	0          	0          	0          	0          	0          	0          	0          
429.24     	0          	0          	0          	0          	0          	0          	0          	0          	0          
429.828    	0          	0          	0          	0          	0          	0          	0          	0          	0          
430.416    	0          	0          	0          	0          	0          	0          	0          	0          	0          
431.004    	0          	0          	0          	0          	0          	0          	0          	0          	0          
431.592    	0          	0          	0          	0          	0          	0          	0          	0          	0          
432.18     	0          	0          	0          	0          	0          	0          	0          	0          	0          
432.768    	0          	0          	0          	0          	0          	0          	0          	0          	0          
433.356    	0          	0          	0          	0          	0          	0          	0          	0          	0          
433.944    	0          	0          	0          	0          	0          	0          	0          	0          	0          
434.532    	0          	0          	0          	0          	0          	0          	0          	0          	0          
435.12     	0          	0          	0          	0          	0          	0          	0          	0          	0          
435.708    	0          	0          	0          	0          	0          	0          	0          	0          	0          
436.296    	0          	0          	0          	0          	0          	0          	0          	0          	0          
436.884    	0          	0          	0          	0          	0          	0          	0          	0          	0          
437.472    	0          	0          	0          	0          	0          	0          	0          	0          	0          
438.06     	0          	0          	0          	0          	0          	0          	0          	0          	0          
438.648    	0          	0          	0          	0          	0          	0          	0          	0          	0          
439.236    	0          	0          	0          	0          	0          	0          	0          	0          	0          
439.824    	0          	0          	0          	0          	0          	0          	0          	0          	0          
440.412    	0          	0          	0          	0          	0          	0          	0          	0          	0          
441        	0          	0          	0          	0          	0          	0          	0          	0          	0          
441.588    	0          	0          	0          	0          	0          	0          	0          	0          	0          
442.176    	0          	0          	0          	0          	0          	0          	0          	0          	0          
442.764    	0          	0          	0          	0          	0          	0          	0          	0          	0          
443.352    	0          	0          	0          	0          	0          	0          	0          	0          	0          
443.94     	0          	0          	0          	0          	0          	0          	0          	0          	0          
444.528    	0          	0          	0          	0          	0          	0          	0          	0          	0          
445.116    	0          	0          	0          	0          	0          	0          	0          	0          	0          
445.704    	0          	0          	0          	0          	0          	0          	0          	0          	0          
446.292    	0          	0          	0          	0          	0          	0          	0          	0          	0          
446.88     	0          	0          	0          	0          	0          	0          	0          	0          	0          
447.468    	0          	0          	0          	0          	0          	0          	0          	0          	0          
448.056    	0          	0          	0          	0          	0          	0          	0          	0          	0          
448.644    	0          	0          	0          	0          	0          	0          	0          	0          	0          
449.232    	0          	0          	0          	0          	0          	0          	0          	0          	0          
449.82     	0          	0          	0          	0          	0          	0          	0          	0          	0          
450.408    	0          	0          	0          	0          	0          	0          	0          	0          	0          
450.996    	0          	0          	0          	0          	0          	0          	0          	0          	0          
451.584    	0          	0          	0          	0          	0          	0          	0          	0          	0          
452.172    	0          	0          	0          	0          	0          	0          	0          	0          	0          
452.76     	0          	0          	0          	0          	0          	0          	0          	0          	0          
453.348    	0          	0          	0          	0          	0          	0          	0          	0          	0          
453.936    	0          	0          	0          	0          	0          	0          	0          	0          	0          
454.524    	0          	0          	0          	0          	0          	0          	0          	0          	0          
455.112    	0          	0          	0          	0          	0          	0          	0          	0          	0          
455.7      	0          	0          	0          	0          	0          	0          	0          	0          	0          
456.288    	0          	0          	0          	0          	0          	0          	0          	0          	0          
456.876    	0          	0          	0          	0          	0          	0          	0          	0          	0          
457.464    	0          	0          	0          	0          	0          	0          	0          	0          	0          
458.052    	0          	0          	0          	0          	0          	0          	0          	0          	0          
458.64     	0          	0          	0          	0          	0          	0          	0          	0          	0          
459.228    	0          	0          	0          	0          	0          	0          	0          	0          	0          
459.816    	0          	0          	0          	0          	0          	0          	0          	0          	0          
460.404    	0          	0          	0          	0          	0          	0          	0          	0          	0          
460.992    	0          	0          	0          	0          	0          	0          	0          	0          	0          
461.58     	0          	0          	0          	0          	0          	0          	0          	0          	0          
462.168    	0          	0          	0          	0          	0          	0          	0          	0          	0          
462.756    	0          	0          	0          	0          	0          	0          	0          	0          	0          
463.344    	0          	0          	0          	0          	0          	0          	0          	0          	0          
463.932    	0          	0          	0          	0          	0          	0          	0          	0          	0          
464.52     	0          	0          	0          	0          	0          	0          	0          	0          	0          
465.108    	0          	0          	0          	0          	0          	0          	0          	0          	0          
465.696    	0          	0          	0          	0          	0          	0          	0          	0          	0          
466.284    	0          	0          	0          	0          	0          	0          	0          	0          	0          
466.872    	0          	0          	0          	0          	0          	0          	0          	0          	0          
467.46     	0          	0          	0          	0          	0          	0          	0          	0          	0          
468.048    	0          	0          	0          	0          	0          	0          	0          	0          	0          
468.636    	0          	0          	0          	0          	0          	0          	0          	0          	0          
469.224    	0          	0          	0          	0          	0          	0          	0          	0          	0          
469.812    	0          	0          	0          	0          	0          	0          	0          	0          	0          
470.4      	0          	0          	0          	0          	0          	0          	0          	0          	0          
470.988    	0          	0          	0          	0          	0          	0          	0          	0          	0          
471.576    	0          	0          	0          	0          	0          	0          	0          	0          	0          
472.164    	0          	0          	0          	0          	0          	0          	0          	0          	0          
472.752    	0          	0          	0          	0          	0          	0          	0          	0          	0          
473.34     	0          	0          	0          	0          	0          	0          	0          	0          	0          
473.928    	0          	0          	0          	0          	0          	0          	0          	0          	0          
474.516    	0          	0          	0          	0          	0          	0          	0          	0          	0          
475.104    	0          	0          	0          	0          	0          	0          	0          	0          	0          
475.692    	0          	0          	0          	0          	0          	0          	0          	0          	0          
476.28     	0          	0          	0          	0          	0          	0          	0          	0          	0          
476.868    	0          	0          	0          	0          	0          	0          	0          	0          	0          
477.456    	0          	0          	0          	0          	0          	0          	0          	0          	0          
478.044    	0          	0          	0          	0          	0          	0          	0          	0          	0          
478.632    	0          	0          	0          	0          	0          	0          	0          	0          	0          
479.22     	0          	0          	0          	0          	0          	0          	0          	0          	0          
479.808    	0          	0          	0          	0          	0          	0          	0          	0          	0          
480.396    	0          	0          	0          	0          	0          	0          	0          	0          	0          
480.984    	0          	0          	0          	0          	0          	0          	0          	0          	0          
481.572    	0          	0          	0          	0          	0          	0          	0          	0          	0          
482.16     	0          	0          	0          	0          	0          	0          	0          	0          	0          
482.748    	0          	0          	0          	0          	0          	0          	0          	0          	0          
483.336    	0          	0          	0          	0          	0          	0          	0          	0          	0          
