T          	Er(t)      	Ephi(t)    	Ez(t)      	Hr(t)      	Hphi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    	Jz(t)      
0.8624     	7.057e-012 	1.15014e-010	0          	0          	0          	0.0261467  	0.213686   	-0.211456  	0          	
0.8722     	7.36293e-012	1.18536e-010	0          	0          	0          	0.0269412  	0.210808   	-0.208487  	0          	
0.882      	7.67815e-012	1.22118e-010	0          	0          	0          	0.0277489  	0.207943   	-0.205529  	0          	
0.8918     	8.00283e-012	1.2576e-010	0          	0          	0          	0.0285699  	0.205091   	-0.202581  	0          	
0.9016     	8.33711e-012	1.29463e-010	0          	0          	0          	0.029404   	0.202253   	-0.199645  	0          	
0.9114     	8.68115e-012	1.33226e-010	0          	0          	0          	0.0302512  	0.199427   	-0.196719  	0          	
0.9212     	9.03511e-012	1.37049e-010	0          	0          	0          	0.0311116  	0.196615   	-0.193804  	0          	
0.931      	9.39913e-012	1.40933e-010	0          	0          	0          	0.031985   	0.193817   	-0.190899  	0          	
0.9408     	9.77337e-012	1.44877e-010	0          	0          	0          	0.0328715  	0.191032   	-0.188006  	0          	
0.9506     	1.0158e-011	1.4888e-010	0          	0          	0          	0.033771   	0.188261   	-0.185124  	0          	
0.9604     	1.05531e-011	1.52944e-010	0          	0          	0          	0.0346834  	0.185504   	-0.182253  	0          	
0.9702     	1.09589e-011	1.57067e-010	0          	0          	0          	0.0356088  	0.18276    	-0.179394  	0          	
0.98       	1.13756e-011	1.61251e-010	0          	0          	0          	0.036547   	0.180031   	-0.176546  	0          	
0.9898     	1.18032e-011	1.65493e-010	0          	0          	0          	0.037498   	0.177316   	-0.173709  	0          	
0.9996     	1.22419e-011	1.69795e-010	0          	0          	0          	0.0384618  	0.174615   	-0.170884  	0          	
1.0094     	1.2692e-011	1.74156e-010	0          	0          	0          	0.0394382  	0.171928   	-0.16807   	0          	
1.0192     	1.31534e-011	1.78577e-010	0          	0          	0          	0.0404273  	0.169255   	-0.165268  	0          	
1.029      	1.36264e-011	1.83055e-010	0          	0          	0          	0.0414289  	0.166597   	-0.162477  	0          	
1.0388     	1.41112e-011	1.87593e-010	0          	0          	0          	0.0424429  	0.163954   	-0.159698  	0          	
1.0486     	1.46078e-011	1.92188e-010	0          	0          	0          	0.0434694  	0.161325   	-0.156932  	0          	
1.0584     	1.51164e-011	1.96842e-010	0          	0          	0          	0.0445081  	0.158711   	-0.154176  	0          	
1.0682     	1.56372e-011	2.01553e-010	0          	0          	0          	0.0455591  	0.156111   	-0.151433  	0          	
1.078      	1.61702e-011	2.06321e-010	0          	0          	0          	0.0466221  	0.153527   	-0.148702  	0          	
1.0878     	1.67157e-011	2.11147e-010	0          	0          	0          	0.0476973  	0.150957   	-0.145983  	0          	
1.0976     	1.72738e-011	2.16029e-010	0          	0          	0          	0.0487843  	0.148402   	-0.143276  	0          	
1.1074     	1.78446e-011	2.20968e-010	0          	0          	0          	0.0498832  	0.145863   	-0.140581  	0          	
1.1172     	1.84283e-011	2.25963e-010	0          	0          	0          	0.0509938  	0.143338   	-0.137899  	0          	
1.127      	1.90249e-011	2.31013e-010	0          	0          	0          	0.0521161  	0.140829   	-0.135229  	0          	
1.1368     	1.96347e-011	2.36119e-010	0          	0          	0          	0.0532498  	0.138335   	-0.132571  	0          	
1.1466     	2.02578e-011	2.41279e-010	0          	0          	0          	0.054395   	0.135856   	-0.129925  	0          	
1.1564     	2.08942e-011	2.46494e-010	0          	0          	0          	0.0555514  	0.133393   	-0.127292  	0          	
1.1662     	2.15442e-011	2.51763e-010	0          	0          	0          	0.056719   	0.130945   	-0.124672  	0          	
1.176      	2.22079e-011	2.57085e-010	0          	0          	0          	0.0578976  	0.128513   	-0.122064  	0          	
1.1858     	2.28853e-011	2.6246e-010	0          	0          	0          	0.0590871  	0.126096   	-0.119468  	0          	
1.1956     	2.35766e-011	2.67888e-010	0          	0          	0          	0.0602873  	0.123695   	-0.116886  	0          	
1.2054     	2.4282e-011	2.73368e-010	0          	0          	0          	0.0614982  	0.12131    	-0.114316  	0          	
1.2152     	2.50016e-011	2.78899e-010	0          	0          	0          	0.0627196  	0.11894    	-0.111758  	0          	
1.225      	2.57354e-011	2.84481e-010	0          	0          	0          	0.0639513  	0.116586   	-0.109214  	0          	
1.2348     	2.64837e-011	2.90114e-010	0          	0          	0          	0.0651932  	0.114248   	-0.106682  	0          	
1.2446     	2.72465e-011	2.95797e-010	0          	0          	0          	0.0664452  	0.111926   	-0.104164  	0          	
1.2544     	2.80239e-011	3.01529e-010	0          	0          	0          	0.067707   	0.10962    	-0.101658  	0          	
1.2642     	2.88162e-011	3.07309e-010	0          	0          	0          	0.0689786  	0.10733    	-0.0991649 	0          	
1.274      	2.96232e-011	3.13138e-010	0          	0          	0          	0.0702597  	0.105056   	-0.0966851 	0          	
1.2838     	3.04453e-011	3.19013e-010	0          	0          	0          	0.0715503  	0.102797   	-0.0942183 	0          	
1.2936     	3.12825e-011	3.24936e-010	0          	0          	0          	0.0728501  	0.100555   	-0.0917645 	0          	
1.3034     	3.21349e-011	3.30905e-010	0          	0          	0          	0.0741589  	0.0983296  	-0.089324  	0          	
1.3132     	3.30026e-011	3.3692e-010	0          	0          	0          	0.0754767  	0.09612    	-0.0868965 	0          	
1.323      	3.38857e-011	3.42979e-010	0          	0          	0          	0.0768032  	0.0939265  	-0.0844822 	0          	
1.3328     	3.47843e-011	3.49082e-010	0          	0          	0          	0.0781383  	0.0917493  	-0.0820812 	0          	
1.3426     	3.56986e-011	3.55229e-010	0          	0          	0          	0.0794816  	0.0895884  	-0.0796934 	0          	
1.3524     	3.66286e-011	3.61418e-010	0          	0          	0          	0.0808332  	0.0874438  	-0.0773189 	0          	
1.3622     	3.75744e-011	3.67649e-010	0          	0          	0          	0.0821927  	0.0853155  	-0.0749577 	0          	
1.372      	3.85361e-011	3.73922e-010	0          	0          	0          	0.08356    	0.0832035  	-0.0726098 	0          	
1.3818     	3.95138e-011	3.80235e-010	0          	0          	0          	0.0849349  	0.0811079  	-0.0702752 	0          	
1.3916     	4.05075e-011	3.86587e-010	0          	0          	0          	0.0863172  	0.0790288  	-0.0679541 	0          	
1.4014     	4.15175e-011	3.92978e-010	0          	0          	0          	0.0877067  	0.076966   	-0.0656464 	0          	
1.4112     	4.25437e-011	3.99408e-010	0          	0          	0          	0.0891032  	0.0749197  	-0.063352  	0          	
1.421      	4.35863e-011	4.05874e-010	0          	0          	0          	0.0905065  	0.0728898  	-0.0610712 	0          	
1.4308     	4.46452e-011	4.12377e-010	0          	0          	0          	0.0919163  	0.0708764  	-0.0588038 	0          	
1.4406     	4.57207e-011	4.18916e-010	0          	0          	0          	0.0933325  	0.0688795  	-0.0565498 	0          	
1.4504     	4.68127e-011	4.25489e-010	0          	0          	0          	0.0947549  	0.0668991  	-0.0543094 	0          	
1.4602     	4.79214e-011	4.32096e-010	0          	0          	0          	0.0961832  	0.0649351  	-0.0520825 	0          	
1.47       	4.90468e-011	4.38736e-010	0          	0          	0          	0.0976172  	0.0629877  	-0.0498691 	0          	
1.4798     	5.0189e-011	4.45408e-010	0          	0          	0          	0.0990566  	0.0610568  	-0.0476693 	0          	
1.4896     	5.1348e-011	4.52111e-010	0          	0          	0          	0.100501   	0.0591424  	-0.0454831 	0          	
1.4994     	5.25239e-011	4.58844e-010	0          	0          	0          	0.101951   	0.0572445  	-0.0433104 	0          	
1.5092     	5.37168e-011	4.65607e-010	0          	0          	0          	0.103406   	0.0553632  	-0.0411513 	0          	
1.519      	5.49267e-011	4.72398e-010	0          	0          	0          	0.104865   	0.0534984  	-0.0390059 	0          	
1.5288     	5.61537e-011	4.79216e-010	0          	0          	0          	0.106328   	0.0516501  	-0.036874  	0          	
1.5386     	5.73978e-011	4.86061e-010	0          	0          	0          	0.107796   	0.0498183  	-0.0347559 	0          	
1.5484     	5.86591e-011	4.92931e-010	0          	0          	0          	0.109267   	0.048003   	-0.0326513 	0          	
1.5582     	5.99375e-011	4.99826e-010	0          	0          	0          	0.110742   	0.0462042  	-0.0305605 	0          	
1.568      	6.12333e-011	5.06744e-010	0          	0          	0          	0.112221   	0.0444219  	-0.0284833 	0          	
1.5778     	6.25463e-011	5.13685e-010	0          	0          	0          	0.113702   	0.0426561  	-0.0264199 	0          	
1.5876     	6.38767e-011	5.20647e-010	0          	0          	0          	0.115187   	0.0409068  	-0.0243701 	0          	
1.5974     	6.52244e-011	5.2763e-010	0          	0          	0          	0.116674   	0.0391739  	-0.0223341 	0          	
1.6072     	6.65896e-011	5.34632e-010	0          	0          	0          	0.118163   	0.0374575  	-0.0203118 	0          	
1.617      	6.79721e-011	5.41652e-010	0          	0          	0          	0.119654   	0.0357576  	-0.0183033 	0          	
1.6268     	6.93722e-011	5.4869e-010	0          	0          	0          	0.121148   	0.034074   	-0.0163086 	0          	
1.6366     	7.07897e-011	5.55744e-010	0          	0          	0          	0.122643   	0.0324068  	-0.0143276 	0          	
