T          	Er(t)      	Ephi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    
15.2145    	-7.14347e-021	2.112e-012 	1.51083e-020	-0.00189996	0.00213487 
15.2218    	-6.98609e-021	2.11627e-012	1.52163e-020	-0.00176437	0.00213195 
15.2292    	-6.82758e-021	2.12044e-012	1.53228e-020	-0.00162841	0.00212904 
15.2365    	-6.66797e-021	2.12449e-012	1.54277e-020	-0.00149213	0.00212613 
15.2439    	-6.50727e-021	2.12844e-012	1.55309e-020	-0.00135556	0.00212323 
15.2512    	-6.34549e-021	2.13227e-012	1.56326e-020	-0.00121874	0.00212032 
15.2586    	-6.18265e-021	2.136e-012 	1.57326e-020	-0.0010817 	0.00211743 
15.266     	-6.01876e-021	2.13961e-012	1.58309e-020	-0.000944496	0.00211454 
15.2733    	-5.85386e-021	2.14311e-012	1.59276e-020	-0.000807149	0.00211165 
15.2806    	-5.68795e-021	2.1465e-012	1.60227e-020	-0.000669701	0.00210876 
15.288     	-5.52104e-021	2.14978e-012	1.6116e-020	-0.000532188	0.00210588 
15.2953    	-5.35317e-021	2.15295e-012	1.62076e-020	-0.000394649	0.002103   
15.3027    	-5.18434e-021	2.156e-012 	1.62976e-020	-0.000257121	0.00210013 
15.3101    	-5.01457e-021	2.15894e-012	1.63858e-020	-0.00011964	0.00209726 
15.3174    	-4.84389e-021	2.16177e-012	1.64723e-020	1.77562e-005	0.0020944  
15.3247    	-4.6723e-021	2.16448e-012	1.6557e-020	0.00015503 	0.00209153 
15.3321    	-4.49983e-021	2.16708e-012	1.664e-020 	0.000292146	0.00208868 
15.3394    	-4.3265e-021	2.16956e-012	1.67212e-020	0.000429065	0.00208582 
15.3468    	-4.15232e-021	2.17193e-012	1.68007e-020	0.000565752	0.00208297 
15.3541    	-3.97731e-021	2.17418e-012	1.68784e-020	0.00070217 	0.00208013 
15.3615    	-3.8015e-021	2.17632e-012	1.69542e-020	0.000838282	0.00207729 
15.3689    	-3.62489e-021	2.17835e-012	1.70283e-020	0.000974051	0.00207445 
15.3762    	-3.44751e-021	2.18025e-012	1.71005e-020	0.00110944 	0.00207161 
15.3835    	-3.26938e-021	2.18205e-012	1.7171e-020	0.00124442 	0.00206878 
15.3909    	-3.09052e-021	2.18372e-012	1.72396e-020	0.00137894 	0.00206596 
15.3982    	-2.91094e-021	2.18528e-012	1.73063e-020	0.00151297 	0.00206314 
15.4056    	-2.73066e-021	2.18672e-012	1.73712e-020	0.00164649 	0.00206032 
15.413     	-2.54971e-021	2.18805e-012	1.74342e-020	0.00177944 	0.0020575  
15.4203    	-2.36811e-021	2.18926e-012	1.74954e-020	0.0019118  	0.00205469 
15.4276    	-2.18586e-021	2.19035e-012	1.75546e-020	0.00204353 	0.00205188 
15.435     	-2.003e-021	2.19133e-012	1.7612e-020	0.00217459 	0.00204908 
15.4423    	-1.81954e-021	2.19219e-012	1.76675e-020	0.00230496 	0.00204628 
15.4497    	-1.63551e-021	2.19293e-012	1.77211e-020	0.00243459 	0.00204349 
15.457     	-1.45091e-021	2.19355e-012	1.77728e-020	0.00256345 	0.00204069 
15.4644    	-1.26578e-021	2.19406e-012	1.78225e-020	0.00269151 	0.00203791 
15.4718    	-1.08013e-021	2.19445e-012	1.78704e-020	0.00281874 	0.00203512 
15.4791    	-8.93979e-022	2.19472e-012	1.79163e-020	0.00294509 	0.00203234 
15.4864    	-7.07351e-022	2.19487e-012	1.79602e-020	0.00307054 	0.00202957 
15.4938    	-5.20266e-022	2.19491e-012	1.80022e-020	0.00319505 	0.00202679 
15.5011    	-3.32743e-022	2.19483e-012	1.80422e-020	0.00331859 	0.00202402 
15.5085    	-1.44803e-022	2.19463e-012	1.80803e-020	0.00344113 	0.00202126 
15.5159    	4.35339e-023	2.19431e-012	1.81165e-020	0.00356263 	0.0020185  
15.5232    	2.32247e-022	2.19388e-012	1.81506e-020	0.00368307 	0.00201574 
15.5305    	4.21316e-022	2.19333e-012	1.81828e-020	0.00380241 	0.00201299 
15.5379    	6.10719e-022	2.19266e-012	1.82129e-020	0.00392062 	0.00201024 
15.5452    	8.00438e-022	2.19187e-012	1.82411e-020	0.00403767 	0.00200749 
15.5526    	9.90449e-022	2.19097e-012	1.82673e-020	0.00415352 	0.00200475 
15.5599    	1.18073e-021	2.18995e-012	1.82915e-020	0.00426816 	0.00200201 
15.5673    	1.37127e-021	2.18881e-012	1.83137e-020	0.00438154 	0.00199927 
15.5747    	1.56204e-021	2.18756e-012	1.83339e-020	0.00449365 	0.00199654 
15.582     	1.75302e-021	2.18618e-012	1.83521e-020	0.00460444 	0.00199381 
15.5893    	1.94419e-021	2.1847e-012	1.83683e-020	0.00471389 	0.00199109 
15.5967    	2.13552e-021	2.18309e-012	1.83824e-020	0.00482198 	0.00198837 
15.604     	2.327e-021 	2.18137e-012	1.83945e-020	0.00492867 	0.00198565 
15.6114    	2.51861e-021	2.17954e-012	1.84046e-020	0.00503393 	0.00198294 
15.6188    	2.71033e-021	2.17758e-012	1.84127e-020	0.00513775 	0.00198023 
15.6261    	2.90213e-021	2.17552e-012	1.84187e-020	0.00524009 	0.00197753 
15.6334    	3.09399e-021	2.17333e-012	1.84227e-020	0.00534092 	0.00197482 
15.6408    	3.28589e-021	2.17104e-012	1.84246e-020	0.00544023 	0.00197213 
15.6481    	3.47782e-021	2.16862e-012	1.84246e-020	0.00553797 	0.00196943 
15.6555    	3.66974e-021	2.16609e-012	1.84224e-020	0.00563414 	0.00196674 
15.6628    	3.86164e-021	2.16345e-012	1.84183e-020	0.0057287  	0.00196405 
15.6702    	4.05349e-021	2.1607e-012	1.84121e-020	0.00582164 	0.00196137 
15.6776    	4.24529e-021	2.15783e-012	1.84038e-020	0.00591292 	0.00195869 
15.6849    	4.43699e-021	2.15484e-012	1.83935e-020	0.00600252 	0.00195602 
15.6922    	4.62859e-021	2.15175e-012	1.83811e-020	0.00609043 	0.00195334 
15.6996    	4.82006e-021	2.14854e-012	1.83667e-020	0.00617661 	0.00195067 
15.7069    	5.01138e-021	2.14522e-012	1.83503e-020	0.00626105 	0.00194801 
15.7143    	5.20253e-021	2.14179e-012	1.83318e-020	0.00634372 	0.00194535 
15.7217    	5.39349e-021	2.13824e-012	1.83112e-020	0.00642461 	0.00194269 
15.729     	5.58423e-021	2.13459e-012	1.82887e-020	0.0065037  	0.00194004 
15.7363    	5.77474e-021	2.13082e-012	1.8264e-020	0.00658095 	0.00193739 
15.7437    	5.96499e-021	2.12694e-012	1.82373e-020	0.00665637 	0.00193474 
15.751     	6.15496e-021	2.12296e-012	1.82086e-020	0.00672992 	0.0019321  
15.7584    	6.34463e-021	2.11886e-012	1.81778e-020	0.00680158 	0.00192946 
15.7657    	6.53398e-021	2.11465e-012	1.8145e-020	0.00687135 	0.00192682 
15.7731    	6.72299e-021	2.11034e-012	1.81101e-020	0.0069392  	0.00192419 
15.7805    	6.91164e-021	2.10592e-012	1.80732e-020	0.00700511 	0.00192156 
15.7878    	7.0999e-021	2.10139e-012	1.80343e-020	0.00706908 	0.00191893 
15.7951    	7.28776e-021	2.09676e-012	1.79933e-020	0.00713108 	0.00191631 
15.8025    	7.47519e-021	2.09201e-012	1.79503e-020	0.0071911  	0.00191369 
15.8098    	7.66218e-021	2.08717e-012	1.79053e-020	0.00724912 	0.00191108 
15.8172    	7.84869e-021	2.08221e-012	1.78583e-020	0.00730513 	0.00190847 
15.8246    	8.03471e-021	2.07715e-012	1.78092e-020	0.00735912 	0.00190586 
15.8319    	8.22023e-021	2.07199e-012	1.77581e-020	0.00741108 	0.00190326 
15.8392    	8.40521e-021	2.06673e-012	1.7705e-020	0.00746099 	0.00190066 
15.8466    	8.58963e-021	2.06136e-012	1.76499e-020	0.00750884 	0.00189806 
15.8539    	8.77349e-021	2.05588e-012	1.75927e-020	0.00755461 	0.00189547 
15.8613    	8.95674e-021	2.05031e-012	1.75336e-020	0.00759831 	0.00189288 
15.8686    	9.13938e-021	2.04464e-012	1.74725e-020	0.00763991 	0.00189029 
15.876     	9.32139e-021	2.03886e-012	1.74094e-020	0.00767941 	0.00188771 
15.8834    	9.50274e-021	2.03299e-012	1.73443e-020	0.00771681 	0.00188513 
15.8907    	9.68341e-021	2.02701e-012	1.72772e-020	0.00775208 	0.00188256 
15.898     	9.86338e-021	2.02094e-012	1.72081e-020	0.00778523 	0.00187998 
15.9054    	1.00426e-020	2.01477e-012	1.71371e-020	0.00781624 	0.00187742 
15.9127    	1.02211e-020	2.0085e-012	1.70641e-020	0.00784512 	0.00187485 
15.9201    	1.03989e-020	2.00214e-012	1.69891e-020	0.00787185 	0.00187229 
15.9275    	1.05759e-020	1.99568e-012	1.69122e-020	0.00789643 	0.00186973 
15.9348    	1.0752e-020	1.98912e-012	1.68334e-020	0.00791885 	0.00186718 
15.9421    	1.09274e-020	1.98247e-012	1.67526e-020	0.00793911 	0.00186463 
15.9495    	1.11019e-020	1.97573e-012	1.66699e-020	0.00795721 	0.00186208 
15.9568    	1.12755e-020	1.9689e-012	1.65853e-020	0.00797315 	0.00185953 
15.9642    	1.14483e-020	1.96197e-012	1.64987e-020	0.00798691 	0.00185699 
15.9715    	1.16202e-020	1.95495e-012	1.64102e-020	0.0079985  	0.00185446 
15.9789    	1.17911e-020	1.94784e-012	1.63199e-020	0.00800792 	0.00185192 
15.9863    	1.19611e-020	1.94064e-012	1.62276e-020	0.00801517 	0.00184939 
15.9936    	1.21301e-020	1.93336e-012	1.61335e-020	0.00802024 	0.00184687 
16.0009    	1.22982e-020	1.92598e-012	1.60375e-020	0.00802314 	0.00184434 
16.0083    	1.24652e-020	1.91852e-012	1.59396e-020	0.00802387 	0.00184182 
16.0157    	1.26313e-020	1.91097e-012	1.58399e-020	0.00802243 	0.00183931 
16.023     	1.27963e-020	1.90334e-012	1.57383e-020	0.00801882 	0.00183679 
16.0303    	1.29602e-020	1.89562e-012	1.56349e-020	0.00801305 	0.00183429 
16.0377    	1.31231e-020	1.88782e-012	1.55297e-020	0.00800511 	0.00183178 
16.045     	1.32849e-020	1.87993e-012	1.54226e-020	0.00799502 	0.00182928 
16.0524    	1.34455e-020	1.87196e-012	1.53138e-020	0.00798277 	0.00182678 
16.0598    	1.3605e-020	1.86392e-012	1.52031e-020	0.00796838 	0.00182428 
16.0671    	1.37634e-020	1.85579e-012	1.50907e-020	0.00795184 	0.00182179 
16.0744    	1.39206e-020	1.84758e-012	1.49765e-020	0.00793317 	0.0018193  
16.0818    	1.40766e-020	1.8393e-012	1.48605e-020	0.00791237 	0.00181682 
16.0892    	1.42314e-020	1.83093e-012	1.47428e-020	0.00788944 	0.00181433 
16.0965    	1.4385e-020	1.8225e-012	1.46233e-020	0.00786441 	0.00181185 
16.1038    	1.45373e-020	1.81398e-012	1.45021e-020	0.00783727 	0.00180938 
16.1112    	1.46883e-020	1.80539e-012	1.43792e-020	0.00780803 	0.00180691 
16.1185    	1.48381e-020	1.79673e-012	1.42546e-020	0.00777671 	0.00180444 
16.1259    	1.49866e-020	1.788e-012 	1.41282e-020	0.00774331 	0.00180197 
16.1333    	1.51338e-020	1.77919e-012	1.40003e-020	0.00770784 	0.00179951 
16.1406    	1.52796e-020	1.77031e-012	1.38706e-020	0.00767033 	0.00179705 
16.1479    	1.54241e-020	1.76137e-012	1.37393e-020	0.00763077 	0.0017946  
16.1553    	1.55672e-020	1.75235e-012	1.36063e-020	0.00758918 	0.00179215 
16.1626    	1.5709e-020	1.74327e-012	1.34718e-020	0.00754557 	0.0017897  
16.17      	1.58493e-020	1.73412e-012	1.33356e-020	0.00749996 	0.00178725 
16.1774    	1.59882e-020	1.72491e-012	1.31978e-020	0.00745237 	0.00178481 
16.1847    	1.61257e-020	1.71563e-012	1.30584e-020	0.00740279 	0.00178237 
16.192     	1.62617e-020	1.70629e-012	1.29174e-020	0.00735126 	0.00177994 
16.1994    	1.63963e-020	1.69689e-012	1.27749e-020	0.00729779 	0.00177751 
16.2067    	1.65293e-020	1.68742e-012	1.26309e-020	0.00724239 	0.00177508 
16.2141    	1.66609e-020	1.6779e-012	1.24853e-020	0.00718507 	0.00177265 
16.2215    	1.6791e-020	1.66832e-012	1.23382e-020	0.00712587 	0.00177023 
16.2288    	1.69195e-020	1.65868e-012	1.21896e-020	0.00706478 	0.00176781 
16.2361    	1.70465e-020	1.64898e-012	1.20395e-020	0.00700184 	0.0017654  
16.2435    	1.71719e-020	1.63922e-012	1.18879e-020	0.00693706 	0.00176299 
16.2508    	1.72957e-020	1.62941e-012	1.17349e-020	0.00687046 	0.00176058 
16.2582    	1.74179e-020	1.61955e-012	1.15805e-020	0.00680206 	0.00175817 
16.2656    	1.75386e-020	1.60964e-012	1.14246e-020	0.00673188 	0.00175577 
16.2729    	1.76576e-020	1.59967e-012	1.12673e-020	0.00665993 	0.00175337 
16.2802    	1.77749e-020	1.58966e-012	1.11087e-020	0.00658625 	0.00175098 
16.2876    	1.78907e-020	1.57959e-012	1.09486e-020	0.00651085 	0.00174858 
16.295     	1.80047e-020	1.56948e-012	1.07873e-020	0.00643375 	0.00174619 
16.3023    	1.81171e-020	1.55932e-012	1.06245e-020	0.00635498 	0.00174381 
16.3096    	1.82277e-020	1.54911e-012	1.04605e-020	0.00627456 	0.00174143 
16.317     	1.83367e-020	1.53886e-012	1.02951e-020	0.00619251 	0.00173905 
16.3243    	1.84439e-020	1.52857e-012	1.01285e-020	0.00610886 	0.00173667 
16.3317    	1.85494e-020	1.51824e-012	9.96055e-021	0.00602363 	0.0017343  
16.3391    	1.86532e-020	1.50786e-012	9.79137e-021	0.00593684 	0.00173193 
16.3464    	1.87552e-020	1.49744e-012	9.62096e-021	0.00584852 	0.00172956 
16.3537    	1.88554e-020	1.48699e-012	9.44934e-021	0.00575869 	0.0017272  
16.3611    	1.89538e-020	1.4765e-012	9.27651e-021	0.00566738 	0.00172484 
16.3684    	1.90505e-020	1.46597e-012	9.1025e-021	0.00557462 	0.00172248 
16.3758    	1.91453e-020	1.45541e-012	8.92732e-021	0.00548043 	0.00172013 
16.3832    	1.92383e-020	1.44481e-012	8.75101e-021	0.00538484 	0.00171778 
16.3905    	1.93294e-020	1.43418e-012	8.57356e-021	0.00528787 	0.00171543 
16.3978    	1.94188e-020	1.42352e-012	8.39501e-021	0.00518956 	0.00171309 
16.4052    	1.95062e-020	1.41283e-012	8.21537e-021	0.00508992 	0.00171075 
16.4125    	1.95918e-020	1.40211e-012	8.03465e-021	0.004989   	0.00170841 
16.4199    	1.96755e-020	1.39136e-012	7.85289e-021	0.00488681 	0.00170608 
16.4273    	1.97573e-020	1.38059e-012	7.67009e-021	0.00478339 	0.00170375 
16.4346    	1.98372e-020	1.36979e-012	7.48629e-021	0.00467877 	0.00170142 
16.4419    	1.99152e-020	1.35897e-012	7.30149e-021	0.00457296 	0.0016991  
16.4493    	1.99912e-020	1.34812e-012	7.11571e-021	0.00446602 	0.00169678 
16.4566    	2.00653e-020	1.33725e-012	6.92899e-021	0.00435795 	0.00169446 
16.464     	2.01375e-020	1.32636e-012	6.74133e-021	0.0042488  	0.00169214 
16.4714    	2.02077e-020	1.31545e-012	6.55275e-021	0.00413859 	0.00168983 
16.4787    	2.0276e-020	1.30453e-012	6.36329e-021	0.00402736 	0.00168752 
16.486     	2.03423e-020	1.29359e-012	6.17295e-021	0.00391514 	0.00168522 
16.4934    	2.04066e-020	1.28263e-012	5.98176e-021	0.00380195 	0.00168291 
16.5008    	2.04689e-020	1.27166e-012	5.78973e-021	0.00368783 	0.00168061 
16.5081    	2.05292e-020	1.26067e-012	5.5969e-021	0.00357281 	0.00167832 
16.5154    	2.05875e-020	1.24967e-012	5.40328e-021	0.00345692 	0.00167603 
16.5228    	2.06438e-020	1.23867e-012	5.20888e-021	0.00334019 	0.00167374 
16.5301    	2.0698e-020	1.22765e-012	5.01374e-021	0.00322267 	0.00167145 
16.5375    	2.07503e-020	1.21662e-012	4.81786e-021	0.00310437 	0.00166917 
16.5449    	2.08005e-020	1.20559e-012	4.62129e-021	0.00298533 	0.00166689 
16.5522    	2.08486e-020	1.19455e-012	4.42402e-021	0.00286559 	0.00166461 
16.5595    	2.08947e-020	1.18351e-012	4.2261e-021	0.00274517 	0.00166233 
16.5669    	2.09387e-020	1.17247e-012	4.02753e-021	0.00262411 	0.00166006 
16.5742    	2.09806e-020	1.16142e-012	3.82833e-021	0.00250245 	0.0016578  
16.5816    	2.10205e-020	1.15038e-012	3.62854e-021	0.00238022 	0.00165553 
16.589     	2.10583e-020	1.13933e-012	3.42817e-021	0.00225744 	0.00165327 
16.5963    	2.1094e-020	1.12828e-012	3.22725e-021	0.00213416 	0.00165101 
16.6036    	2.11277e-020	1.11724e-012	3.02579e-021	0.00201041 	0.00164875 
16.611     	2.11592e-020	1.10621e-012	2.82382e-021	0.00188622 	0.0016465  
16.6183    	2.11886e-020	1.09518e-012	2.62136e-021	0.00176163 	0.00164425 
16.6257    	2.12159e-020	1.08415e-012	2.41843e-021	0.00163666 	0.00164201 
16.6331    	2.12411e-020	1.07314e-012	2.21505e-021	0.00151136 	0.00163976 
16.6404    	2.12642e-020	1.06213e-012	2.01125e-021	0.00138576 	0.00163752 
16.6477    	2.12851e-020	1.05114e-012	1.80705e-021	0.00125989 	0.00163529 
16.6551    	2.13039e-020	1.04015e-012	1.60247e-021	0.00113378 	0.00163305 
16.6624    	2.13206e-020	1.02918e-012	1.39754e-021	0.00100748 	0.00163082 
16.6698    	2.13352e-020	1.01823e-012	1.19226e-021	0.000881013	0.00162859 
16.6772    	2.13476e-020	1.00729e-012	9.86681e-022	0.000754415	0.00162637 
16.6845    	2.13579e-020	9.96362e-013	7.8081e-022	0.000627721	0.00162415 
16.6918    	2.1366e-020	9.85457e-013	5.74671e-022	0.000500965	0.00162193 
16.6992    	2.1372e-020	9.74571e-013	3.68289e-022	0.000374182	0.00161971 
16.7066    	2.13758e-020	9.63706e-013	1.61686e-022	0.000247405	0.0016175  
16.7139    	2.13775e-020	9.52863e-013	-4.51154e-023	0.00012067 	0.00161529 
16.7212    	2.1377e-020	9.42042e-013	-2.52092e-022	-5.99039e-006	0.00161308 
16.7286    	2.13744e-020	9.31246e-013	-4.59222e-022	-0.000132541	0.00161088 
16.7359    	2.13696e-020	9.20476e-013	-6.66481e-022	-0.000258948	0.00160868 
16.7433    	2.13627e-020	9.09732e-013	-8.73847e-022	-0.000385177	0.00160648 
16.7507    	2.13536e-020	8.99017e-013	-1.0813e-021	-0.000511195	0.00160428 
16.758     	2.13423e-020	8.8833e-013	-1.28881e-021	-0.000636967	0.00160209 
16.7653    	2.13289e-020	8.77674e-013	-1.49635e-021	-0.00076246	0.0015999  
16.7727    	2.13133e-020	8.67049e-013	-1.70392e-021	-0.000887639	0.00159772 
16.78      	2.12956e-020	8.56457e-013	-1.91147e-021	-0.00101247	0.00159554 
16.7874    	2.12757e-020	8.459e-013 	-2.119e-021	-0.00113693	0.00159336 
16.7948    	2.12536e-020	8.35377e-013	-2.32646e-021	-0.00126097	0.00159118 
16.8021    	2.12293e-020	8.24891e-013	-2.53385e-021	-0.00138456	0.001589   
16.8094    	2.1203e-020	8.14442e-013	-2.74115e-021	-0.00150767	0.00158683 
16.8168    	2.11744e-020	8.04032e-013	-2.94831e-021	-0.00163027	0.00158467 
16.8241    	2.11437e-020	7.93662e-013	-3.15533e-021	-0.00175233	0.0015825  
16.8315    	2.11108e-020	7.83333e-013	-3.36218e-021	-0.00187381	0.00158034 
16.8389    	2.10758e-020	7.73046e-013	-3.56883e-021	-0.00199467	0.00157818 
16.8462    	2.10386e-020	7.62803e-013	-3.77527e-021	-0.0021149 	0.00157602 
16.8535    	2.09993e-020	7.52604e-013	-3.98147e-021	-0.00223445	0.00157387 
16.8609    	2.09578e-020	7.42451e-013	-4.18741e-021	-0.0023533 	0.00157172 
16.8682    	2.09142e-020	7.32345e-013	-4.39306e-021	-0.0024714 	0.00156957 
16.8756    	2.08684e-020	7.22287e-013	-4.5984e-021	-0.00258874	0.00156743 
16.883     	2.08205e-020	7.12278e-013	-4.80341e-021	-0.00270528	0.00156529 
16.8903    	2.07705e-020	7.0232e-013	-5.00806e-021	-0.00282099	0.00156315 
16.8976    	2.07183e-020	6.92413e-013	-5.21234e-021	-0.00293584	0.00156101 
16.905     	2.0664e-020	6.82558e-013	-5.41622e-021	-0.00304979	0.00155888 
16.9123    	2.06076e-020	6.72757e-013	-5.61967e-021	-0.00316283	0.00155675 
16.9197    	2.05491e-020	6.63011e-013	-5.82267e-021	-0.00327491	0.00155462 
16.927     	2.04884e-020	6.53321e-013	-6.0252e-021	-0.00338601	0.0015525  
16.9344    	2.04257e-020	6.43687e-013	-6.22724e-021	-0.0034961 	0.00155038 
16.9417    	2.03608e-020	6.34112e-013	-6.42876e-021	-0.00360516	0.00154826 
16.9491    	2.02938e-020	6.24596e-013	-6.62975e-021	-0.00371314	0.00154615 
16.9565    	2.02248e-020	6.1514e-013	-6.83017e-021	-0.00382003	0.00154403 
16.9638    	2.01536e-020	6.05746e-013	-7.03001e-021	-0.00392579	0.00154192 
16.9711    	2.00804e-020	5.96413e-013	-7.22924e-021	-0.00403041	0.00153982 
16.9785    	2.00051e-020	5.87145e-013	-7.42784e-021	-0.00413384	0.00153771 
16.9858    	1.99277e-020	5.7794e-013	-7.62579e-021	-0.00423607	0.00153561 
16.9932    	1.98483e-020	5.68801e-013	-7.82306e-021	-0.00433707	0.00153352 
17.0006    	1.97668e-020	5.59729e-013	-8.01964e-021	-0.00443681	0.00153142 
17.0079    	1.96833e-020	5.50724e-013	-8.21549e-021	-0.00453526	0.00152933 
17.0152    	1.95977e-020	5.41788e-013	-8.4106e-021	-0.0046324 	0.00152724 
17.0226    	1.95101e-020	5.32922e-013	-8.60495e-021	-0.00472821	0.00152515 
17.0299    	1.94204e-020	5.24126e-013	-8.79851e-021	-0.00482266	0.00152307 
17.0373    	1.93288e-020	5.15401e-013	-8.99126e-021	-0.00491572	0.00152099 
17.0447    	1.92351e-020	5.0675e-013	-9.18318e-021	-0.00500738	0.00151891 
17.052     	1.91395e-020	4.98171e-013	-9.37425e-021	-0.0050976 	0.00151684 
17.0593    	1.90418e-020	4.89668e-013	-9.56444e-021	-0.00518637	0.00151476 
17.0667    	1.89422e-020	4.8124e-013	-9.75374e-021	-0.00527366	0.00151269 
17.074     	1.88406e-020	4.72888e-013	-9.94211e-021	-0.00535945	0.00151063 
17.0814    	1.8737e-020	4.64614e-013	-1.01295e-020	-0.00544372	0.00150856 
17.0888    	1.86315e-020	4.56418e-013	-1.0316e-020	-0.00552645	0.0015065  
17.0961    	1.85241e-020	4.48301e-013	-1.05015e-020	-0.00560761	0.00150444 
17.1034    	1.84147e-020	4.40264e-013	-1.0686e-020	-0.00568718	0.00150239 
17.1108    	1.83034e-020	4.32309e-013	-1.08694e-020	-0.00576515	0.00150034 
17.1181    	1.81901e-020	4.24435e-013	-1.10518e-020	-0.00584149	0.00149829 
17.1255    	1.8075e-020	4.16645e-013	-1.12332e-020	-0.00591619	0.00149624 
17.1328    	1.7958e-020	4.08938e-013	-1.14134e-020	-0.00598923	0.0014942  
17.1402    	1.78391e-020	4.01315e-013	-1.15926e-020	-0.00606059	0.00149215 
17.1475    	1.77183e-020	3.93779e-013	-1.17706e-020	-0.00613024	0.00149012 
17.1549    	1.75957e-020	3.86328e-013	-1.19474e-020	-0.00619818	0.00148808 
17.1623    	1.74713e-020	3.78965e-013	-1.21231e-020	-0.00626439	0.00148605 
17.1696    	1.7345e-020	3.7169e-013	-1.22976e-020	-0.00632884	0.00148402 
17.1769    	1.72169e-020	3.64504e-013	-1.24708e-020	-0.00639153	0.00148199 
17.1843    	1.7087e-020	3.57407e-013	-1.26429e-020	-0.00645244	0.00147996 
17.1916    	1.69553e-020	3.50401e-013	-1.28137e-020	-0.00651155	0.00147794 
17.199     	1.68218e-020	3.43486e-013	-1.29832e-020	-0.00656885	0.00147592 
17.2064    	1.66866e-020	3.36663e-013	-1.31514e-020	-0.00662433	0.00147391 
17.2137    	1.65496e-020	3.29932e-013	-1.33183e-020	-0.00667796	0.00147189 
17.221     	1.64109e-020	3.23296e-013	-1.34838e-020	-0.00672975	0.00146988 
17.2284    	1.62704e-020	3.16754e-013	-1.3648e-020	-0.00677967	0.00146787 
17.2357    	1.61282e-020	3.10306e-013	-1.38109e-020	-0.00682772	0.00146587 
17.2431    	1.59844e-020	3.03955e-013	-1.39723e-020	-0.00687388	0.00146387 
17.2505    	1.58388e-020	2.977e-013 	-1.41323e-020	-0.00691814	0.00146187 
17.2578    	1.56916e-020	2.91542e-013	-1.42909e-020	-0.00696049	0.00145987 
17.2651    	1.55428e-020	2.85483e-013	-1.44481e-020	-0.00700093	0.00145787 
17.2725    	1.53923e-020	2.79521e-013	-1.46037e-020	-0.00703944	0.00145588 
17.2798    	1.52401e-020	2.73659e-013	-1.47579e-020	-0.00707601	0.00145389 
17.2872    	1.50864e-020	2.67897e-013	-1.49106e-020	-0.00711064	0.00145191 
17.2946    	1.49311e-020	2.62236e-013	-1.50618e-020	-0.00714332	0.00144992 
17.3019    	1.47742e-020	2.56676e-013	-1.52114e-020	-0.00717403	0.00144794 
17.3092    	1.46157e-020	2.51218e-013	-1.53595e-020	-0.00720279	0.00144597 
17.3166    	1.44557e-020	2.45862e-013	-1.55059e-020	-0.00722957	0.00144399 
17.3239    	1.42942e-020	2.40609e-013	-1.56508e-020	-0.00725437	0.00144202 
17.3313    	1.41312e-020	2.3546e-013	-1.57941e-020	-0.00727719	0.00144005 
17.3386    	1.39667e-020	2.30415e-013	-1.59357e-020	-0.00729802	0.00143808 
17.346     	1.38007e-020	2.25475e-013	-1.60757e-020	-0.00731686	0.00143611 
17.3533    	1.36332e-020	2.2064e-013	-1.62141e-020	-0.00733371	0.00143415 
17.3607    	1.34643e-020	2.15912e-013	-1.63507e-020	-0.00734856	0.00143219 
17.3681    	1.3294e-020	2.11289e-013	-1.64857e-020	-0.00736141	0.00143024 
17.3754    	1.31223e-020	2.06774e-013	-1.66189e-020	-0.00737226	0.00142828 
17.3827    	1.29492e-020	2.02366e-013	-1.67504e-020	-0.00738111	0.00142633 
17.3901    	1.27747e-020	1.98067e-013	-1.68802e-020	-0.00738795	0.00142438 
17.3974    	1.25988e-020	1.93875e-013	-1.70082e-020	-0.00739279	0.00142244 
17.4048    	1.24217e-020	1.89793e-013	-1.71345e-020	-0.00739563	0.00142049 
17.4122    	1.22432e-020	1.8582e-013	-1.72589e-020	-0.00739647	0.00141855 
17.4195    	1.20634e-020	1.81957e-013	-1.73815e-020	-0.0073953 	0.00141662 
17.4268    	1.18824e-020	1.78204e-013	-1.75023e-020	-0.00739214	0.00141468 
17.4342    	1.17e-020  	1.74562e-013	-1.76213e-020	-0.00738698	0.00141275 
17.4415    	1.15165e-020	1.71032e-013	-1.77384e-020	-0.00737983	0.00141082 
17.4489    	1.13317e-020	1.67612e-013	-1.78536e-020	-0.00737069	0.00140889 
17.4563    	1.11457e-020	1.64305e-013	-1.7967e-020	-0.00735956	0.00140696 
17.4636    	1.09586e-020	1.6111e-013	-1.80785e-020	-0.00734645	0.00140504 
17.4709    	1.07703e-020	1.58027e-013	-1.8188e-020	-0.00733137	0.00140312 
17.4783    	1.05808e-020	1.55058e-013	-1.82957e-020	-0.00731432	0.00140121 
17.4856    	1.03902e-020	1.52202e-013	-1.84014e-020	-0.00729531	0.00139929 
17.493     	1.01985e-020	1.49459e-013	-1.85051e-020	-0.00727434	0.00139738 
17.5004    	1.00058e-020	1.46831e-013	-1.86069e-020	-0.00725142	0.00139547 
17.5077    	9.81195e-021	1.44317e-013	-1.87067e-020	-0.00722656	0.00139356 
17.515     	9.61709e-021	1.41917e-013	-1.88045e-020	-0.00719977	0.00139166 
